attempted_iteration,successful_optimizer_steps,processed_nimg,processed_kimg,loss,grad_scale,step_skipped,schedule,stage,next_loop_cur_tick,loss_ema,loss_reference,correction,signal_updates,adaptive_active,r_over_t_mean,gap_mean,elapsed_sec,peak_vram_gb
153,144,19584,19.584000,27.72070360,128,0,adaptive_v1,0,2,27.456319254,16.2829611748,-0.0239804796985,39,1,0.960496880889,0.0395031191105,132.887486,6.197255
154,145,19712,19.712000,24.51435781,128,0,adaptive_v1,0,2,27.456319254,16.2829611748,-0.0239804796985,39,1,0.962119044581,0.0378809554195,133.649651,6.197255
155,146,19840,19.840000,26.94081235,128,0,adaptive_v1,0,2,27.456319254,16.2829611748,-0.0239804796985,39,1,0.96124083116,0.03875916884,134.394855,6.197255
156,147,19968,19.968000,25.30675459,128,0,adaptive_v1,0,2,27.456319254,16.2829611748,-0.0239804796985,39,1,0.96180526995,0.0381947300499,135.131655,6.197255
157,148,20096,20.096000,25.43308234,128,0,adaptive_v1,0,2,27.2655625057,16.2829611748,-0.0237111745678,40,1,0.961561906012,0.0384380939883,135.873736,6.197255
158,149,20224,20.224000,26.92668366,128,0,adaptive_v1,0,2,27.2655625057,16.2829611748,-0.0237111745678,40,1,0.961453975681,0.0385460243188,136.618705,6.197255
159,150,20352,20.352000,26.45796013,128,0,adaptive_v1,0,2,27.2655625057,16.2829611748,-0.0237111745678,40,1,0.961753952852,0.0382460471483,137.356723,6.197255
160,151,20480,20.480000,25.30642438,128,0,adaptive_v1,0,2,27.2655625057,16.2829611748,-0.0237111745678,40,1,0.961829068756,0.0381709312437,138.100876,6.197255
161,152,20608,20.608000,25.31502962,128,0,adaptive_v1,0,2,27.1391587,16.2829611748,-0.0235306884546,41,1,0.961675788097,0.0383242119025,138.837981,6.197255
162,153,20736,20.736000,24.48064256,128,0,adaptive_v1,0,2,27.1391587,16.2829611748,-0.0235306884546,41,1,0.962348657182,0.0376513428182,139.577318,6.197255
163,154,20864,20.864000,24.51075935,128,0,adaptive_v1,0,2,27.1391587,16.2829611748,-0.0235306884546,41,1,0.961881080164,0.0381189198356,140.321486,6.197255
164,155,20992,20.992000,25.05630255,128,0,adaptive_v1,0,2,27.1391587,16.2829611748,-0.0235306884546,41,1,0.962300991751,0.0376990082491,141.088070,6.197255
165,156,21120,21.120000,23.12785006,128,0,adaptive_v1,0,2,26.8546316928,16.2829611748,-0.0231184027728,42,1,0.962749477462,0.0372505225384,141.845657,6.197255
166,157,21248,21.248000,29.30126452,128,0,adaptive_v1,0,2,26.8546316928,16.2829611748,-0.0231184027728,42,1,0.961357768069,0.0386422319306,142.617043,6.197255
167,158,21376,21.376000,26.22719455,128,0,adaptive_v1,0,2,26.8546316928,16.2829611748,-0.0231184027728,42,1,0.962278544168,0.037721455832,143.403826,6.197255
168,159,21504,21.504000,26.21023989,128,0,adaptive_v1,0,2,26.8937918222,16.2829611748,-0.0231756464347,43,1,0.962013021122,0.037986978878,144.175041,6.197255
169,160,21632,21.632000,25.79642868,128,0,adaptive_v1,0,2,26.8937918222,16.2829611748,-0.0231756464347,43,1,0.962444144093,0.0375558559072,144.920128,6.197255
170,161,21760,21.760000,26.78940511,128,0,adaptive_v1,0,2,26.8937918222,16.2829611748,-0.0231756464347,43,1,0.961841366611,0.0381586333885,145.687343,6.197255
171,162,21888,21.888000,22.73037338,128,0,adaptive_v1,0,2,26.8937918222,16.2829611748,-0.0231756464347,43,1,0.963151438636,0.0368485613637,146.441339,6.197255
172,163,22016,22.016000,24.60442078,128,0,adaptive_v1,0,2,26.7024283388,16.2829611748,-0.02289438186,44,1,0.962903400313,0.0370965996867,147.183205,6.197255
173,164,22144,22.144000,24.76461482,128,0,adaptive_v1,0,2,26.7024283388,16.2829611748,-0.02289438186,44,1,0.962681490648,0.037318509352,147.928554,6.197255
174,165,22272,22.272000,23.00626540,128,0,adaptive_v1,0,2,26.7024283388,16.2829611748,-0.02289438186,44,1,0.962950357589,0.0370496424106,148.679218,6.197255
175,166,22400,22.400000,26.01897573,128,0,adaptive_v1,0,2,26.7024283388,16.2829611748,-0.02289438186,44,1,0.962296317299,0.0377036827014,149.423044,6.197255
176,167,22528,22.528000,23.67941546,128,0,adaptive_v1,0,2,26.4689172904,16.2829611748,-0.0225458962118,45,1,0.96271001438,0.0372899856201,150.182328,6.197255
177,168,22656,22.656000,25.29140377,128,0,adaptive_v1,0,2,26.4689172904,16.2829611748,-0.0225458962118,45,1,0.96238952629,0.0376104737098,150.932359,6.197255
178,169,22784,22.784000,26.39806032,128,0,adaptive_v1,0,2,26.4689172904,16.2829611748,-0.0225458962118,45,1,0.962537104838,0.0374628951616,151.681809,6.197255
179,170,22912,22.912000,24.80636573,128,0,adaptive_v1,0,2,26.4689172904,16.2829611748,-0.0225458962118,45,1,0.962953180638,0.0370468193619,152.426873,6.197255
180,171,23040,23.040000,25.20749044,128,0,adaptive_v1,0,2,26.364608568,16.2829611748,-0.0223883298914,46,1,0.962969407522,0.0370305924781,153.171575,6.197255
181,172,23168,23.168000,26.12106895,128,0,adaptive_v1,0,2,26.364608568,16.2829611748,-0.0223883298914,46,1,0.962585608973,0.0374143910267,153.944098,6.197255
182,173,23296,23.296000,25.05942106,128,0,adaptive_v1,0,2,26.364608568,16.2829611748,-0.0223883298914,46,1,0.962981881707,0.0370181182934,154.698850,6.197255
183,174,23424,23.424000,22.33589077,128,0,adaptive_v1,0,2,26.364608568,16.2829611748,-0.0223883298914,46,1,0.963842551087,0.0361574489135,155.443631,6.197255
184,175,23552,23.552000,21.30438876,128,0,adaptive_v1,0,2,26.0986669499,16.2829611748,-0.0219812150755,47,1,0.964258367415,0.0357416325846,156.188276,6.197255
185,176,23680,23.680000,24.19795752,128,0,adaptive_v1,0,2,26.0986669499,16.2829611748,-0.0219812150755,47,1,0.9636032691,0.0363967309002,156.944475,6.197255
186,177,23808,23.808000,24.29709840,128,0,adaptive_v1,0,2,26.0986669499,16.2829611748,-0.0219812150755,47,1,0.963382723385,0.0366172766155,157.698146,6.197255
187,178,23936,23.936000,24.49257708,128,0,adaptive_v1,0,2,26.0986669499,16.2829611748,-0.0219812150755,47,1,0.963226835084,0.0367731649156,158.539667,6.197255
188,179,24064,24.064000,23.30948544,128,0,adaptive_v1,0,2,25.8962282156,16.2829611748,-0.0216660456845,48,1,0.964113271451,0.0358867285489,159.321589,6.197255
189,180,24192,24.192000,25.04599428,128,0,adaptive_v1,0,2,25.8962282156,16.2829611748,-0.0216660456845,48,1,0.963340112125,0.0366598878751,160.093140,6.197255
190,181,24320,24.320000,23.50590515,128,0,adaptive_v1,0,2,25.8962282156,16.2829611748,-0.0216660456845,48,1,0.964085761215,0.0359142387845,160.833417,6.197255
191,182,24448,24.448000,22.78532863,128,0,adaptive_v1,0,2,25.8962282156,16.2829611748,-0.0216660456845,48,1,0.964128926628,0.0358710733723,161.573862,6.197255
192,183,24576,24.576000,22.97946692,128,0,adaptive_v1,0,2,25.6645227684,16.2829611748,-0.0212996220239,49,1,0.964202042599,0.0357979574006,162.322300,6.197255
193,184,24704,24.704000,21.03105855,128,0,adaptive_v1,0,2,25.6645227684,16.2829611748,-0.0212996220239,49,1,0.965145535437,0.0348544645632,163.064069,6.197255
194,185,24832,24.832000,23.19248700,128,0,adaptive_v1,0,2,25.6645227684,16.2829611748,-0.0212996220239,49,1,0.964545535528,0.0354544644724,163.802640,6.197255
195,186,24960,24.960000,23.87649131,128,0,adaptive_v1,0,2,25.6645227684,16.2829611748,-0.0212996220239,49,1,0.964178747856,0.0358212521442,164.548026,6.197255
196,187,25088,25.088000,21.61941123,128,0,adaptive_v1,0,2,25.3410566938,16.2829611748,-0.0207777293207,50,1,0.964907836489,0.0350921635108,165.285306,6.197255
197,188,25216,25.216000,25.23814678,128,0,adaptive_v1,0,2,25.3410566938,16.2829611748,-0.0207777293207,50,1,0.964227585385,0.0357724146149,166.026489,6.197255
198,189,25344,25.344000,20.50199175,128,0,adaptive_v1,0,2,25.3410566938,16.2829611748,-0.0207777293207,50,1,0.965672465301,0.0343275346995,166.770066,6.197255
199,190,25472,25.472000,23.57516456,128,0,adaptive_v1,0,2,25.3410566938,16.2829611748,-0.0207777293207,50,1,0.965074175055,0.0349258249455,167.518054,6.197255
200,191,25600,25.600000,25.26225233,128,0,adaptive_v1,0,2,25.1713899098,16.2829611748,-0.0204990670529,51,1,0.964505629744,0.0354943702562,168.258563,6.197255
201,192,25728,25.728000,23.15922427,128,0,adaptive_v1,0,2,25.1713899098,16.2829611748,-0.0204990670529,51,1,0.964855685819,0.0351443141815,169.002337,6.197255
202,193,25856,25.856000,24.66393757,128,0,adaptive_v1,0,2,25.1713899098,16.2829611748,-0.0204990670529,51,1,0.964384993201,0.0356150067987,169.746660,6.197255
203,194,25984,25.984000,25.18327117,128,0,adaptive_v1,0,2,25.1713899098,16.2829611748,-0.0204990670529,51,1,0.964506862025,0.035493137975,170.487277,6.197255
204,195,26112,26.112000,24.83954334,128,0,adaptive_v1,0,2,25.1004003277,16.2829611748,-0.0203814550444,52,1,0.964713110627,0.0352868893735,171.231994,6.197255
205,196,26240,26.240000,22.74580288,128,0,adaptive_v1,0,2,25.1004003277,16.2829611748,-0.0203814550444,52,1,0.965105986748,0.0348940132523,171.974416,6.197255
206,197,26368,26.368000,24.15209389,128,0,adaptive_v1,0,2,25.1004003277,16.2829611748,-0.0203814550444,52,1,0.964711542235,0.0352884577655,172.715754,6.197255
207,198,26496,26.496000,22.55915761,128,0,adaptive_v1,0,2,25.1004003277,16.2829611748,-0.0203814550444,52,1,0.965345208516,0.0346547914843,173.456365,6.197255
208,199,26624,26.624000,22.68094134,128,0,adaptive_v1,0,2,24.8938101879,16.2829611748,-0.0200357307171,53,1,0.965408163251,0.0345918367489,174.205920,6.197255
209,200,26752,26.752000,24.23130989,128,0,adaptive_v1,0,2,24.8938101879,16.2829611748,-0.0200357307171,53,1,0.965276286419,0.0347237135807,174.950149,6.197255
210,201,26880,26.880000,22.22824883,128,0,adaptive_v1,0,2,24.8938101879,16.2829611748,-0.0200357307171,53,1,0.965571509805,0.0344284901954,175.693524,6.197255
211,202,27008,27.008000,25.48035097,128,0,adaptive_v1,0,2,24.802426159,16.2829611748,-0.019881145068,54,1,0.964357515398,0.0356424846021,176.439765,6.197255
212,203,27136,27.136000,23.24040031,128,0,adaptive_v1,0,2,24.802426159,16.2829611748,-0.019881145068,54,1,0.965664786541,0.0343352134594,177.178694,6.197255
213,204,27264,27.264000,23.66145205,128,0,adaptive_v1,0,2,24.802426159,16.2829611748,-0.019881145068,54,1,0.965250706808,0.0347492931917,177.931307,6.197255
214,205,27392,27.392000,24.09020185,128,0,adaptive_v1,0,2,24.802426159,16.2829611748,-0.019881145068,54,1,0.965302829836,0.0346971701642,178.683593,6.197255
215,206,27520,27.520000,22.59197652,128,0,adaptive_v1,0,2,24.6617843118,16.2829611748,-0.0196412277881,55,1,0.965435315958,0.0345646840423,179.425187,6.197255
216,207,27648,27.648000,21.08185756,128,0,adaptive_v1,0,2,24.6617843118,16.2829611748,-0.0196412277881,55,1,0.966328638122,0.0336713618775,180.174842,6.197255
217,208,27776,27.776000,22.12159920,128,0,adaptive_v1,0,2,24.6617843118,16.2829611748,-0.0196412277881,55,1,0.966032502395,0.0339674976046,180.927289,6.197255
218,209,27904,27.904000,22.91633511,128,0,adaptive_v1,0,2,24.6617843118,16.2829611748,-0.0196412277881,55,1,0.965722450641,0.0342775493591,181.668031,6.197255
219,210,28032,28.032000,20.93225265,128,0,adaptive_v1,0,2,24.3719069934,16.2829611748,-0.0191389582559,56,1,0.96617645897,0.0338235410299,182.407842,6.197255
220,211,28160,28.160000,21.25750399,128,0,adaptive_v1,0,2,24.3719069934,16.2829611748,-0.0191389582559,56,1,0.966747213344,0.0332527866565,183.146966,6.197255
221,212,28288,28.288000,22.21155524,128,0,adaptive_v1,0,2,24.3719069934,16.2829611748,-0.0191389582559,56,1,0.966318987006,0.0336810129935,183.890651,6.197255
222,213,28416,28.416000,19.23500991,128,0,adaptive_v1,0,2,24.3719069934,16.2829611748,-0.0191389582559,56,1,0.967624375701,0.0323756242988,184.631459,6.197255
223,214,28544,28.544000,22.56066537,128,0,adaptive_v1,0,2,24.0663346567,16.2829611748,-0.0185979495941,57,1,0.96616021899,0.0338397810098,185.380012,6.197255
224,215,28672,28.672000,24.16473079,128,0,adaptive_v1,0,2,24.0663346567,16.2829611748,-0.0185979495941,57,1,0.966439663228,0.0335603367723,186.125482,6.197255
225,216,28800,28.800000,23.32491589,128,0,adaptive_v1,0,2,24.0663346567,16.2829611748,-0.0185979495941,57,1,0.966457780792,0.033542219208,186.870110,6.197255
226,217,28928,28.928000,21.30656958,128,0,adaptive_v1,0,2,24.0663346567,16.2829611748,-0.0185979495941,57,1,0.967074565235,0.0329254347647,187.606785,6.197255
227,218,29056,29.056000,24.22346258,128,0,adaptive_v1,0,2,23.9851931618,16.2829611748,-0.0184522663504,58,1,0.966469914596,0.0335300854045,188.364978,6.197255
228,219,29184,29.184000,22.62997651,128,0,adaptive_v1,0,2,23.9851931618,16.2829611748,-0.0184522663504,58,1,0.96703273838,0.0329672616199,189.123594,6.197255
229,220,29312,29.312000,20.98441219,128,0,adaptive_v1,0,2,23.9851931618,16.2829611748,-0.0184522663504,58,1,0.967448036909,0.0325519630907,189.900054,6.197255
230,221,29440,29.440000,20.58106554,128,0,adaptive_v1,0,2,23.9851931618,16.2829611748,-0.0184522663504,58,1,0.966932503055,0.0330674969445,190.686935,6.197255
231,222,29568,29.568000,22.03748679,128,0,adaptive_v1,0,2,23.7424973714,16.2829611748,-0.018011377009,59,1,0.967044844,0.0329551559999,191.453387,6.197255
232,223,29696,29.696000,22.75771856,128,0,adaptive_v1,0,2,23.7424973714,16.2829611748,-0.018011377009,59,1,0.967217620004,0.0327823799963,192.206928,6.197255
233,224,29824,29.824000,22.93487096,128,0,adaptive_v1,0,2,23.7424973714,16.2829611748,-0.018011377009,59,1,0.96720741527,0.0327925847299,192.968321,6.197255
234,225,29952,29.952000,22.36380410,128,0,adaptive_v1,0,2,23.7424973714,16.2829611748,-0.018011377009,59,1,0.967342185621,0.0326578143787,193.729720,6.197255
235,226,30080,30.080000,21.31630564,128,0,adaptive_v1,0,2,23.6025651158,16.2829611748,-0.0177536249157,60,1,0.967201417731,0.0327985822695,194.532205,6.197255
236,227,30208,30.208000,22.98580027,128,0,adaptive_v1,0,2,23.6025651158,16.2829611748,-0.0177536249157,60,1,0.967042148264,0.0329578517356,195.297853,6.197255
237,228,30336,30.336000,20.40371764,128,0,adaptive_v1,0,2,23.6025651158,16.2829611748,-0.0177536249157,60,1,0.968641545332,0.031358454668,196.054999,6.197255
238,229,30464,30.464000,22.63638067,128,0,adaptive_v1,0,2,23.6025651158,16.2829611748,-0.0177536249157,60,1,0.967434660007,0.0325653399931,196.801958,6.197255
239,230,30592,30.592000,22.68273830,128,0,adaptive_v1,0,2,23.4600245262,16.2829611748,-0.0174883676594,61,1,0.967366400964,0.0326335990356,197.550142,6.197255
240,231,30720,30.720000,22.79690266,128,0,adaptive_v1,0,2,23.4600245262,16.2829611748,-0.0174883676594,61,1,0.967935381005,0.0320646189954,198.297070,6.197255
241,232,30848,30.848000,19.83925915,128,0,adaptive_v1,0,2,23.4600245262,16.2829611748,-0.0174883676594,61,1,0.968567709785,0.0314322902148,199.047330,6.197255
242,233,30976,30.976000,20.13932371,128,0,adaptive_v1,0,2,23.4600245262,16.2829611748,-0.0174883676594,61,1,0.968478454807,0.0315215451933,199.792986,6.197255
243,234,31104,31.104000,21.25857520,128,0,adaptive_v1,0,2,23.2148735915,16.2829611748,-0.0170257049983,62,1,0.967907927603,0.0320920723966,200.549740,6.197255
244,235,31232,31.232000,20.19105363,128,0,adaptive_v1,0,2,23.2148735915,16.2829611748,-0.0170257049983,62,1,0.968863659434,0.0311363405658,201.295748,6.197255
245,236,31360,31.360000,19.11238909,128,0,adaptive_v1,0,2,23.2148735915,16.2829611748,-0.0170257049983,62,1,0.969153923253,0.0308460767465,202.047478,6.197255
246,237,31488,31.488000,19.99743009,128,0,adaptive_v1,0,2,23.2148735915,16.2829611748,-0.0170257049983,62,1,0.968963629367,0.0310363706334,202.809403,6.197255
247,238,31616,31.616000,20.45811367,128,0,adaptive_v1,0,2,22.8873608942,16.2829611748,-0.0163946498912,63,1,0.968908315351,0.0310916846491,203.583728,6.197255
248,239,31744,31.744000,20.75923705,128,0,adaptive_v1,0,2,22.8873608942,16.2829611748,-0.0163946498912,63,1,0.968673961332,0.0313260386676,204.433938,6.197255
249,240,31872,31.872000,20.88085389,128,0,adaptive_v1,0,2,22.8873608942,16.2829611748,-0.0163946498912,63,1,0.969177269087,0.0308227309128,205.186801,6.197255
250,241,32000,32.000000,19.93077385,128,0,adaptive_v1,0,3,22.6509869647,16.2829611748,-0.0159298212206,64,1,0.969595466046,0.0304045339536,205.932572,6.197255
251,242,32128,32.128000,20.11144972,128,0,adaptive_v1,0,3,22.6509869647,16.2829611748,-0.0159298212206,64,1,0.969687796404,0.0303122035959,213.666131,6.197255
252,243,32256,32.256000,19.82456946,128,0,adaptive_v1,0,3,22.6509869647,16.2829611748,-0.0159298212206,64,1,0.969702724923,0.0302972750768,214.394107,6.197255
253,244,32384,32.384000,20.14048791,128,0,adaptive_v1,0,3,22.6509869647,16.2829611748,-0.0159298212206,64,1,0.970008470947,0.0299915290532,215.115719,6.197255
254,245,32512,32.512000,22.31886888,128,0,adaptive_v1,0,3,22.4457726674,16.2829611748,-0.0155197770374,65,1,0.969178375965,0.0308216240347,215.848486,6.197255
255,246,32640,32.640000,19.73538208,128,0,adaptive_v1,0,3,22.4457726674,16.2829611748,-0.0155197770374,65,1,0.970580892595,0.0294191074055,216.584569,6.197255
256,247,32768,32.768000,21.08132434,128,0,adaptive_v1,0,3,22.4457726674,16.2829611748,-0.0155197770374,65,1,0.969789978595,0.0302100214048,217.316138,6.197255
257,248,32896,32.896000,21.09031439,128,0,adaptive_v1,0,3,22.4457726674,16.2829611748,-0.0155197770374,65,1,0.969549331332,0.0304506686684,218.053833,6.197255
258,249,33024,33.024000,22.55683541,128,0,adaptive_v1,0,3,22.3127918061,16.2829611748,-0.0152508011323,66,1,0.969262594593,0.0307374054066,218.790284,6.197255
259,250,33152,33.152000,20.61770594,128,0,adaptive_v1,0,3,22.3127918061,16.2829611748,-0.0152508011323,66,1,0.970374782155,0.0296252178447,219.520761,6.197255
260,251,33280,33.280000,19.16628373,128,0,adaptive_v1,0,3,22.3127918061,16.2829611748,-0.0152508011323,66,1,0.970678105339,0.0293218946611,220.257384,6.197255
261,252,33408,33.408000,19.88506079,128,0,adaptive_v1,0,3,22.3127918061,16.2829611748,-0.0152508011323,66,1,0.970434521017,0.0295654789832,220.991204,6.197255
262,253,33536,33.536000,18.04378688,128,0,adaptive_v1,0,3,22.024333559,16.2829611748,-0.0146584016078,67,1,0.971207061222,0.0287929387784,221.724705,6.197255
263,254,33664,33.664000,19.84737289,128,0,adaptive_v1,0,3,22.024333559,16.2829611748,-0.0146584016078,67,1,0.970916546018,0.0290834539817,222.461009,6.197255
264,255,33792,33.792000,21.02509642,128,0,adaptive_v1,0,3,22.024333559,16.2829611748,-0.0146584016078,67,1,0.970401871403,0.0295981285971,223.201172,6.197255
265,256,33920,33.920000,21.76480508,128,0,adaptive_v1,0,3,22.024333559,16.2829611748,-0.0146584016078,67,1,0.970171455524,0.0298285444762,224.002347,6.197255
266,257,34048,34.048000,23.19336796,128,0,adaptive_v1,0,3,21.9676662616,16.2829611748,-0.0145405712075,68,1,0.969535418907,0.0304645810931,224.735965,6.197255
267,258,34176,34.176000,18.93243372,128,0,adaptive_v1,0,3,21.9676662616,16.2829611748,-0.0145405712075,68,1,0.97135457773,0.0286454222704,225.467925,6.197255
268,259,34304,34.304000,19.13467872,128,0,adaptive_v1,0,3,21.9676662616,16.2829611748,-0.0145405712075,68,1,0.971444147368,0.0285558526319,226.204198,6.197255
269,260,34432,34.432000,21.28441095,128,0,adaptive_v1,0,3,21.9676662616,16.2829611748,-0.0145405712075,68,1,0.970513724562,0.0294862754382,226.935936,6.197255
270,261,34560,34.560000,19.47468567,128,0,adaptive_v1,0,3,21.7415548622,16.2829611748,-0.0140655960097,69,1,0.97084388566,0.0291561143396,227.666030,6.197255
271,262,34688,34.688000,20.81621408,128,0,adaptive_v1,0,3,21.7415548622,16.2829611748,-0.0140655960097,69,1,0.971843897705,0.028156102295,228.401671,6.197255
272,263,34816,34.816000,21.63961411,128,0,adaptive_v1,0,3,21.7415548622,16.2829611748,-0.0140655960097,69,1,0.970638164238,0.0293618357619,229.131812,6.197255
273,264,34944,34.944000,20.85633922,128,0,adaptive_v1,0,3,21.7415548622,16.2829611748,-0.0140655960097,69,1,0.970972175821,0.0290278241789,229.870232,6.197255
274,265,35072,35.072000,19.84313202,128,0,adaptive_v1,0,3,21.6462818616,16.2829611748,-0.0138631394129,70,1,0.971283526713,0.0287164732874,230.604075,6.197255
275,266,35200,35.200000,18.21763647,128,0,adaptive_v1,0,3,21.6462818616,16.2829611748,-0.0138631394129,70,1,0.971547334756,0.0284526652441,231.337934,6.197255
276,267,35328,35.328000,19.58552253,128,0,adaptive_v1,0,3,21.6462818616,16.2829611748,-0.0138631394129,70,1,0.972181410865,0.0278185891351,232.068203,6.197255
277,268,35456,35.456000,19.71121430,128,0,adaptive_v1,0,3,21.6462818616,16.2829611748,-0.0138631394129,70,1,0.971516972414,0.028483027586,232.801504,6.197255
278,269,35584,35.584000,20.18936372,128,0,adaptive_v1,0,3,21.424247101,16.2829611748,-0.0133859034712,71,1,0.97083923771,0.0291607622902,233.533973,6.197255
279,270,35712,35.712000,18.22481012,128,0,adaptive_v1,0,3,21.424247101,16.2829611748,-0.0133859034712,71,1,0.972713653746,0.0272863462544,234.268419,6.197255
280,271,35840,35.840000,19.85241842,128,0,adaptive_v1,0,3,21.424247101,16.2829611748,-0.0133859034712,71,1,0.971835435172,0.0281645648279,235.021615,6.197255
281,272,35968,35.968000,18.54673457,128,0,adaptive_v1,0,3,21.424247101,16.2829611748,-0.0133859034712,71,1,0.972399875207,0.0276001247926,235.760012,6.197255
282,273,36096,36.096000,18.83206058,128,0,adaptive_v1,0,3,21.1682229832,16.2829611748,-0.0128261028895,72,1,0.972156511855,0.0278434881452,236.494164,6.197255
283,274,36224,36.224000,19.56206799,128,0,adaptive_v1,0,3,21.1682229832,16.2829611748,-0.0128261028895,72,1,0.972339072379,0.0276609276208,237.233232,6.197255
284,275,36352,36.352000,19.82596731,128,0,adaptive_v1,0,3,21.1682229832,16.2829611748,-0.0128261028895,72,1,0.97263904342,0.0273609565805,237.972319,6.197255
285,276,36480,36.480000,19.70433664,128,0,adaptive_v1,0,3,21.1682229832,16.2829611748,-0.0128261028895,72,1,0.972714160074,0.0272858399262,238.700963,6.197255
286,277,36608,36.608000,19.20202088,128,0,adaptive_v1,0,3,21.0087605055,16.2829611748,-0.01247222111,73,1,0.972560879308,0.0274391206923,239.439470,6.197255
287,278,36736,36.736000,19.21356368,128,0,adaptive_v1,0,3,21.0087605055,16.2829611748,-0.01247222111,73,1,0.973407106888,0.0265928931117,240.175682,6.197255
288,279,36864,36.864000,18.19846988,128,0,adaptive_v1,0,3,21.0087605055,16.2829611748,-0.01247222111,73,1,0.972939526549,0.0270604734507,240.909516,6.197255
289,280,36992,36.992000,18.74152970,128,0,adaptive_v1,0,3,21.0087605055,16.2829611748,-0.01247222111,73,1,0.973359446358,0.0266405536417,241.643214,6.197255
290,281,37120,37.120000,18.03965569,128,0,adaptive_v1,0,3,20.7627149286,16.2829611748,-0.011918235444,74,1,0.973807928864,0.0261920711363,242.377608,6.197255
291,282,37248,37.248000,21.88046145,128,0,adaptive_v1,0,3,20.7627149286,16.2829611748,-0.011918235444,74,1,0.972557897222,0.0274421027785,243.103841,6.197255
292,283,37376,37.376000,20.24165630,128,0,adaptive_v1,0,3,20.7627149286,16.2829611748,-0.011918235444,74,1,0.973478669275,0.0265213307252,243.839188,6.197255
293,284,37504,37.504000,19.26405668,128,0,adaptive_v1,0,3,20.7326492504,16.2829611748,-0.0118498731134,75,1,0.973213150673,0.026786849327,244.557913,6.197255
294,285,37632,37.632000,18.09376395,128,0,adaptive_v1,0,3,20.7326492504,16.2829611748,-0.0118498731134,75,1,0.973769921261,0.0262300787386,245.283127,6.197255
295,286,37760,37.760000,21.40526414,128,0,adaptive_v1,0,3,20.7326492504,16.2829611748,-0.0118498731134,75,1,0.973167146053,0.0268328539466,246.020249,6.197255
296,287,37888,37.888000,17.56686938,128,0,adaptive_v1,0,3,20.7326492504,16.2829611748,-0.0118498731134,75,1,0.974477213066,0.025522786934,246.764153,6.197255
297,288,38016,38.016000,17.57907033,128,0,adaptive_v1,0,3,20.5255085202,16.2829611748,-0.0113748943112,76,1,0.974229179041,0.025770820959,247.505005,6.197255
298,289,38144,38.144000,18.17715371,128,0,adaptive_v1,0,3,20.5255085202,16.2829611748,-0.0113748943112,76,1,0.974200985247,0.0257990147526,248.246144,6.197255
299,290,38272,38.272000,17.15482306,128,0,adaptive_v1,0,3,20.5255085202,16.2829611748,-0.0113748943112,76,1,0.97446984959,0.0255301504096,248.980299,6.197255
300,291,38400,38.400000,20.50618768,128,0,adaptive_v1,0,3,20.5255085202,16.2829611748,-0.0113748943112,76,1,0.973815803366,0.0261841966343,249.711087,6.197255
301,292,38528,38.528000,18.23717964,128,0,adaptive_v1,0,3,20.3248412703,16.2829611748,-0.0109080603918,77,1,0.974229510074,0.0257704899259,250.445049,6.197255
302,293,38656,38.656000,20.23609066,128,0,adaptive_v1,0,3,20.3248412703,16.2829611748,-0.0109080603918,77,1,0.974027338238,0.0259726617621,251.170573,6.197255
303,294,38784,38.784000,20.25385344,128,0,adaptive_v1,0,3,20.3248412703,16.2829611748,-0.0109080603918,77,1,0.974174910894,0.0258250891061,251.895486,6.197255
304,295,38912,38.912000,19.12654090,128,0,adaptive_v1,0,3,20.3248412703,16.2829611748,-0.0109080603918,77,1,0.974590989869,0.0254090101312,252.634007,6.197255
305,296,39040,39.040000,19.19329560,128,0,adaptive_v1,0,3,20.2626016583,16.2829611748,-0.010761914429,78,1,0.974607216606,0.0253927833942,253.366924,6.197255
306,297,39168,39.168000,20.03462172,128,0,adaptive_v1,0,3,20.2626016583,16.2829611748,-0.010761914429,78,1,0.974212035272,0.0257879647278,254.095735,6.197255
307,298,39296,39.296000,18.51517904,128,0,adaptive_v1,0,3,20.2626016583,16.2829611748,-0.010761914429,78,1,0.974608306666,0.0253916933335,254.824005,6.197255
308,299,39424,39.424000,17.08678532,128,0,adaptive_v1,0,3,20.2626016583,16.2829611748,-0.010761914429,78,1,0.975468977042,0.0245310229583,255.559236,6.197255
309,300,39552,39.552000,16.93899512,128,0,adaptive_v1,0,3,20.0507310223,16.2829611748,-0.0102595799814,79,1,0.975884791719,0.024115208281,256.290658,6.197255
310,301,39680,39.680000,18.37537336,128,0,adaptive_v1,0,3,20.0507310223,16.2829611748,-0.0102595799814,79,1,0.97532493258,0.0246750674198,257.015090,6.197255
311,302,39808,39.808000,18.82179034,128,0,adaptive_v1,0,3,20.0507310223,16.2829611748,-0.0102595799814,79,1,0.975104391171,0.0248956088287,257.744919,6.197255
312,303,39936,39.936000,18.56841493,128,0,adaptive_v1,0,3,20.0507310223,16.2829611748,-0.0102595799814,79,1,0.974948503436,0.0250514965642,258.487418,6.197255
313,304,40064,40.064000,18.64285147,128,0,adaptive_v1,0,3,19.9058686725,16.2829611748,-0.00991178246802,80,1,0.97583494488,0.0241650551199,259.214987,6.197255
314,305,40192,40.192000,18.71150970,128,0,adaptive_v1,0,3,19.9058686725,16.2829611748,-0.00991178246802,80,1,0.975094385746,0.0249056142541,259.940828,6.197255
