attempted_iteration,successful_optimizer_steps,processed_nimg,processed_kimg,loss,grad_scale,step_skipped,schedule,stage,next_loop_cur_tick,loss_ema,loss_reference,correction,signal_updates,adaptive_active,r_over_t_mean,gap_mean,elapsed_sec,peak_vram_gb
17,8,2176.0,2.176000,21.31817734,128,0,adaptive_v1,0,1,18.1273190745,16.555367431,-0.00452308988341,4,1,0.981649428195,0.0183505718051,20.644021,2.505019
18,9,2304.0,2.304000,24.66725373,128,0,adaptive_v1,0,1,18.1273190745,16.555367431,-0.00452308988341,4,1,0.980980900904,0.0190190990962,21.389822,2.505019
19,10,2432.0,2.432000,22.48016047,128,0,adaptive_v1,0,1,18.1273190745,16.555367431,-0.00452308988341,4,1,0.98170130916,0.0182986908397,22.146290,2.505019
20,11,2560.0,2.560000,21.45760179,128,0,adaptive_v1,0,1,18.5626670004,16.555367431,-0.00569725181392,5,1,0.981641093208,0.0183589067916,22.900014,2.505019
21,12,2688.0,2.688000,23.52829242,128,0,adaptive_v1,0,1,18.5626670004,16.555367431,-0.00569725181392,5,1,0.979789446939,0.0202105530608,23.658410,2.505019
22,13,2816.0,2.816000,25.07633185,128,0,adaptive_v1,0,1,18.5626670004,16.555367431,-0.00569725181392,5,1,0.979725035784,0.0202749642164,24.414038,2.505019
23,14,2944.0,2.944000,23.75788641,128,0,adaptive_v1,0,1,18.5626670004,16.555367431,-0.00569725181392,5,1,0.979769806166,0.0202301938337,25.214678,2.505019
24,15,3072.0,3.072000,26.19203639,128,0,adaptive_v1,0,1,19.1702639772,16.555367431,-0.00728038163248,6,1,0.979280040323,0.0207199596767,25.956445,2.505019
25,16,3200.0,3.200000,23.54425621,128,0,adaptive_v1,0,1,19.1702639772,16.555367431,-0.00728038163248,6,1,0.978151861733,0.0218481382674,26.699845,2.505019
26,17,3328.0,3.328000,22.89914322,128,0,adaptive_v1,0,1,19.1702639772,16.555367431,-0.00728038163248,6,1,0.978519522387,0.0214804776126,27.440545,2.505019
27,18,3456.0,3.456000,23.73330355,128,0,adaptive_v1,0,1,19.1702639772,16.555367431,-0.00728038163248,6,1,0.978523240561,0.0214767594394,28.190833,2.505019
28,19,3584.0,3.584000,21.89059782,128,0,adaptive_v1,0,1,19.5549200994,16.555367431,-0.00824971966355,7,1,0.978864458415,0.0211355415846,28.947513,2.505019
29,20,3712.0,3.712000,23.62703776,128,0,adaptive_v1,0,1,19.5549200994,16.555367431,-0.00824971966355,7,1,0.977196704861,0.0228032951392,29.700469,2.505019
30,21,3840.0,3.840000,24.49317002,128,0,adaptive_v1,0,1,19.5549200994,16.555367431,-0.00824971966355,7,1,0.977111768823,0.0228882311769,30.455825,2.505019
31,22,3968.0,3.968000,26.87252855,128,0,adaptive_v1,0,1,19.5549200994,16.555367431,-0.00824971966355,7,1,0.976386344303,0.0236136556965,31.216474,2.505019
32,23,4096.0,4.096000,25.10372758,128,0,adaptive_v1,0,1,20.1018396874,16.555367431,-0.00958497792301,8,1,0.976954820423,0.0230451795768,31.976918,2.505019
33,24,4224.0,4.224000,23.44190454,128,0,adaptive_v1,0,1,20.1018396874,16.555367431,-0.00958497792301,8,1,0.97631125746,0.0236887425404,32.737045,2.505019
34,25,4352.0,4.352000,24.59120250,128,0,adaptive_v1,0,1,20.1018396874,16.555367431,-0.00958497792301,8,1,0.975692971106,0.0243070288941,33.492394,2.505019
35,26,4480.0,4.480000,26.35666490,128,0,adaptive_v1,0,1,20.1018396874,16.555367431,-0.00958497792301,8,1,0.975223921243,0.0247760787574,34.254571,2.505019
36,27,4608.0,4.608000,24.30640554,128,0,adaptive_v1,0,1,20.5590601557,16.555367431,-0.0106633416861,9,1,0.976076615424,0.0239233845762,35.010675,2.505019
37,28,4736.0,4.736000,23.93043137,128,0,adaptive_v1,0,1,20.5590601557,16.555367431,-0.0106633416861,9,1,0.974775008532,0.0252249914678,35.760725,2.505019
38,29,4864.0,4.864000,25.81735516,128,0,adaptive_v1,0,1,20.5590601557,16.555367431,-0.0106633416861,9,1,0.973910348283,0.0260896517173,36.517070,2.505019
39,30,4992.0,4.992000,25.28746629,128,0,adaptive_v1,0,1,20.5590601557,16.555367431,-0.0106633416861,9,1,0.974499450402,0.0255005495981,37.281636,2.505019
40,31,5120.0,5.120000,24.27186847,128,0,adaptive_v1,0,1,20.9858321721,16.555367431,-0.0116394942786,10,1,0.974736949854,0.0252630501458,38.052134,2.505019
41,32,5248.0,5.248000,22.12000871,128,0,adaptive_v1,0,1,20.9858321721,16.555367431,-0.0116394942786,10,1,0.974667237716,0.0253327622844,38.801148,2.505019
42,33,5376.0,5.376000,19.60668457,128,0,adaptive_v1,0,1,20.9858321721,16.555367431,-0.0116394942786,10,1,0.975130289689,0.0248697103112,39.549836,2.505019
43,34,5504.0,5.504000,21.83454370,128,0,adaptive_v1,0,1,21.0059568541,16.555367431,-0.0116848123103,11,1,0.974864480795,0.0251355192052,40.307819,2.505019
44,35,5632.0,5.632000,24.40176988,128,0,adaptive_v1,0,1,21.0059568541,16.555367431,-0.0116848123103,11,1,0.973398514223,0.0266014857766,41.062653,2.505019
45,36,5760.0,5.760000,22.86985242,128,0,adaptive_v1,0,1,21.0059568541,16.555367431,-0.0116848123103,11,1,0.974100315469,0.0258996845306,41.833962,2.505019
46,37,5888.0,5.888000,23.54765105,128,0,adaptive_v1,0,1,21.0059568541,16.555367431,-0.0116848123103,11,1,0.973853543898,0.0261464561022,42.594659,2.505019
47,38,6016.0,6.016000,22.70697498,128,0,adaptive_v1,0,1,21.2435173771,16.555367431,-0.0122149743305,12,1,0.973981120645,0.0260188793554,43.370012,2.505019
48,39,6144.0,6.144000,25.31153083,128,0,adaptive_v1,0,1,21.2435173771,16.555367431,-0.0122149743305,12,1,0.9726214764,0.0273785236003,44.156395,2.505019
49,40,6272.0,6.272000,23.34123898,128,0,adaptive_v1,0,1,21.2435173771,16.555367431,-0.0122149743305,12,1,0.973209531856,0.0267904681437,44.940708,2.505019
50,41,6400.0,6.400000,25.40522766,128,0,adaptive_v1,0,1,21.2435173771,16.555367431,-0.0122149743305,12,1,0.97250004274,0.0274999572602,45.732679,2.505019
51,42,6528.0,6.528000,23.32969856,128,0,adaptive_v1,0,1,21.5538580401,16.555367431,-0.0128943929349,13,1,0.973428421872,0.0265715781279,46.514443,2.505019
52,43,6656.0,6.656000,23.28234470,128,0,adaptive_v1,0,1,21.5538580401,16.555367431,-0.0128943929349,13,1,0.972471170791,0.0275288292092,47.276472,2.505019
53,44,6784.0,6.784000,23.74562502,128,0,adaptive_v1,0,1,21.5538580401,16.555367431,-0.0128943929349,13,1,0.972604247512,0.0273957524884,48.036614,2.505019
54,45,6912.0,6.912000,22.06945658,128,0,adaptive_v1,0,1,21.5538580401,16.555367431,-0.0128943929349,13,1,0.972603558509,0.0273964414914,48.792488,2.505019
55,46,7040.0,7.040000,21.45028353,128,0,adaptive_v1,0,1,21.6621649816,16.555367431,-0.0131280393999,14,1,0.973159814033,0.0268401859668,49.652795,2.505019
56,47,7168.0,7.168000,24.41642940,128,0,adaptive_v1,0,1,21.6621649816,16.555367431,-0.0131280393999,14,1,0.972132492135,0.0278675078648,50.463223,2.505019
57,48,7296.0,7.296000,21.05246639,128,0,adaptive_v1,0,1,21.6621649816,16.555367431,-0.0131280393999,14,1,0.973211175256,0.0267888247443,51.248335,2.505019
58,49,7424.0,7.424000,22.37613392,128,0,adaptive_v1,0,1,21.6621649816,16.555367431,-0.0131280393999,14,1,0.972812570077,0.0271874299229,52.025279,2.505019
59,50,7552.0,7.552000,22.46105886,128,0,adaptive_v1,0,1,21.7536006976,16.555367431,-0.0133239080681,15,1,0.972640406098,0.0273595939023,52.795750,2.505019
60,51,7680.0,7.680000,24.24594545,128,0,adaptive_v1,0,1,21.7536006976,16.555367431,-0.0133239080681,15,1,0.971858658593,0.0281413414074,53.569148,2.505019
61,52,7808.0,7.808000,23.02757406,128,0,adaptive_v1,0,1,21.7536006976,16.555367431,-0.0133239080681,15,1,0.972249798906,0.027750201094,54.345028,2.505019
62,53,7936.0,7.936000,24.79919267,128,0,adaptive_v1,0,1,21.7536006976,16.555367431,-0.0133239080681,15,1,0.971729680147,0.0282703198534,55.113312,2.505019
63,54,8064.0,8.064000,21.61840916,128,0,adaptive_v1,0,1,21.9205186614,16.555367431,-0.0136782312994,16,1,0.972698707755,0.0273012922453,55.883082,2.505019
64,55,8192.0,8.192000,21.49413848,128,0,adaptive_v1,0,1,21.9205186614,16.555367431,-0.0136782312994,16,1,0.972416617775,0.0275833822254,56.655430,2.505019
65,56,8320.0,8.320000,18.93789744,128,0,adaptive_v1,0,1,21.9205186614,16.555367431,-0.0136782312994,16,1,0.973307633712,0.026692366288,57.429813,2.505019
66,57,8448.0,8.448000,23.28810096,128,0,adaptive_v1,0,1,21.9205186614,16.555367431,-0.0136782312994,16,1,0.971335158324,0.0286648416755,58.182672,2.505019
67,58,8576.0,8.576000,22.65049863,128,0,adaptive_v1,0,1,21.887732683,16.555367431,-0.0136089640686,17,1,0.972075903071,0.0279240969295,58.933470,2.505019
68,59,8704.0,8.704000,22.35014558,128,0,adaptive_v1,0,1,21.887732683,16.555367431,-0.0136089640686,17,1,0.971745833449,0.0282541665506,59.688445,2.505019
69,60,8832.0,8.832000,23.03899336,128,0,adaptive_v1,0,1,21.887732683,16.555367431,-0.0136089640686,17,1,0.972062408929,0.0279375910706,60.442525,2.505019
70,61,8960.0,8.960000,22.42563343,128,0,adaptive_v1,0,1,21.887732683,16.555367431,-0.0136089640686,17,1,0.972415278161,0.0275847218387,61.196003,2.505019
71,62,9088.0,9.088000,23.47016025,128,0,adaptive_v1,0,1,21.98108273,16.555367431,-0.0138057647618,18,1,0.971556167471,0.0284438325294,61.950724,2.505019
72,63,9216.0,9.216000,21.88081694,128,0,adaptive_v1,0,1,21.98108273,16.555367431,-0.0138057647618,18,1,0.971776783951,0.0282232160493,62.692092,2.505019
73,64,9344.0,9.344000,22.83083701,128,0,adaptive_v1,0,1,21.98108273,16.555367431,-0.0138057647618,18,1,0.971499149868,0.0285008501317,63.417723,2.505019
74,65,9472.0,9.472000,22.36166883,128,0,adaptive_v1,0,1,21.98108273,16.555367431,-0.0138057647618,18,1,0.971806655831,0.028193344169,64.151572,2.505019
75,66,9600.0,9.600000,21.85987782,128,0,adaptive_v1,0,1,22.006304472,16.555367431,-0.0138587150819,19,1,0.972091900668,0.0279080993322,64.896138,2.505019
76,67,9728.0,9.728000,22.78474498,128,0,adaptive_v1,0,1,22.006304472,16.555367431,-0.0138587150819,19,1,0.971538660926,0.0284613390742,65.647625,2.505019
77,68,9856.0,9.856000,23.22955918,128,0,adaptive_v1,0,1,22.006304472,16.555367431,-0.0138587150819,19,1,0.971340186401,0.0286598135995,66.375061,2.505019
78,69,9984.0,9.984000,22.87357736,128,0,adaptive_v1,0,1,22.006304472,16.555367431,-0.0138587150819,19,1,0.971355031293,0.0286449687069,67.103012,2.505019
79,70,10112.0,10.112000,23.13335943,128,0,adaptive_v1,0,1,22.1062050485,16.555367431,-0.014067521037,20,1,0.971497434891,0.0285025651092,67.829374,2.505019
80,71,10240.0,10.240000,23.18234611,128,0,adaptive_v1,0,1,22.1062050485,16.555367431,-0.014067521037,20,1,0.970982642962,0.0290173570377,68.558991,2.505019
81,72,10368.0,10.368000,22.58396029,128,0,adaptive_v1,0,1,22.1062050485,16.555367431,-0.014067521037,20,1,0.971531969384,0.0284680306163,69.281034,2.505019
82,73,10496.0,10.496000,22.77125621,128,0,adaptive_v1,0,1,22.1062050485,16.555367431,-0.014067521037,20,1,0.971162305228,0.0288376947719,70.005341,2.505019
83,74,10624.0,10.624000,24.55425978,128,0,adaptive_v1,0,1,22.2228801033,16.555367431,-0.0143095284118,21,1,0.970403122504,0.029596877496,70.739187,2.505019
84,75,10752.0,10.752000,21.24701142,128,0,adaptive_v1,0,1,22.2228801033,16.555367431,-0.0143095284118,21,1,0.971379275813,0.0286207241871,71.461850,2.505019
85,76,10880.0,10.880000,21.90188551,128,0,adaptive_v1,0,1,22.2228801033,16.555367431,-0.0143095284118,21,1,0.971343834204,0.0286561657963,72.191504,2.505019
86,77,11008.0,11.008000,23.25564957,128,0,adaptive_v1,0,1,22.2140769763,16.555367431,-0.0142913385462,22,1,0.970679177772,0.0293208222276,72.918583,2.505019
87,78,11136.0,11.136000,18.77890015,128,0,adaptive_v1,0,1,22.2140769763,16.555367431,-0.0142913385462,22,1,0.972452433662,0.0275475663383,73.641741,2.505019
88,79,11264.0,11.264000,21.48356807,128,0,adaptive_v1,0,1,22.2140769763,16.555367431,-0.0142913385462,22,1,0.971612031876,0.028387968124,74.365950,2.505019
89,80,11392.0,11.392000,21.90458560,128,0,adaptive_v1,0,1,22.2140769763,16.555367431,-0.0142913385462,22,1,0.97099237202,0.0290076279798,75.092825,2.505019
90,81,11520.0,11.520000,22.50834942,128,0,adaptive_v1,0,1,22.1095543596,16.555367431,-0.0140744960493,23,1,0.971088215466,0.0289117845339,75.816058,2.505019
91,82,11648.0,11.648000,22.64149594,128,0,adaptive_v1,0,1,22.1095543596,16.555367431,-0.0140744960493,23,1,0.971076624149,0.0289233758514,76.540859,2.505019
92,83,11776.0,11.776000,22.40871406,128,0,adaptive_v1,0,1,22.1095543596,16.555367431,-0.0140744960493,23,1,0.970896030379,0.0291039696206,77.266537,2.505019
93,84,11904.0,11.904000,22.14713836,128,0,adaptive_v1,0,1,22.1095543596,16.555367431,-0.0140744960493,23,1,0.971263996185,0.0287360038145,77.990636,2.505019
94,85,12032.0,12.032000,22.74121261,128,0,adaptive_v1,0,1,22.1470629477,16.555367431,-0.0141524957756,24,1,0.970956372196,0.0290436278038,78.718472,2.505019
95,86,12160.0,12.160000,19.08496380,128,0,adaptive_v1,0,1,22.1470629477,16.555367431,-0.0141524957756,24,1,0.972329433821,0.0276705661794,79.445839,2.505019
96,87,12288.0,12.288000,23.45936084,128,0,adaptive_v1,0,1,22.1470629477,16.555367431,-0.0141524957756,24,1,0.9707770449,0.0292229550998,80.169241,2.505019
97,88,12416.0,12.416000,19.90954733,128,0,adaptive_v1,0,1,22.1470629477,16.555367431,-0.0141524957756,24,1,0.971518959566,0.0284810404337,80.903712,2.505019
98,89,12544.0,12.544000,21.13378096,128,0,adaptive_v1,0,1,22.022047976,16.555367431,-0.0138917190825,25,1,0.971588499563,0.0284115004366,81.633759,2.505019
99,90,12672.0,12.672000,21.75345159,128,0,adaptive_v1,0,1,22.022047976,16.555367431,-0.0138917190825,25,1,0.971583520041,0.0284164799595,82.368283,2.505019
100,91,12800.0,12.800000,19.83382523,128,0,adaptive_v1,0,1,22.022047976,16.555367431,-0.0138917190825,25,1,0.972426149139,0.0275738508609,83.100094,2.505019
101,92,12928.0,12.928000,21.67574072,128,0,adaptive_v1,0,1,22.022047976,16.555367431,-0.0138917190825,25,1,0.971654096878,0.0283459031221,83.830632,2.505019
102,93,13056.0,13.056000,21.98234940,128,0,adaptive_v1,0,1,21.9509773516,16.555367431,-0.0137424381851,26,1,0.971256665545,0.0287433344549,84.558806,2.505019
103,94,13184.0,13.184000,22.42410898,128,0,adaptive_v1,0,1,21.9509773516,16.555367431,-0.0137424381851,26,1,0.971158717589,0.0288412824114,85.286344,2.505019
104,95,13312.0,13.312000,20.64478517,128,0,adaptive_v1,0,1,21.9509773516,16.555367431,-0.0137424381851,26,1,0.97165381361,0.0283461863897,86.016072,2.505019
105,96,13440.0,13.440000,20.85442746,128,0,adaptive_v1,0,1,21.9509773516,16.555367431,-0.0137424381851,26,1,0.972200065635,0.0277999343654,86.740270,2.505019
106,97,13568.0,13.568000,18.14827168,128,0,adaptive_v1,0,1,21.8076694486,16.555367431,-0.0134391388986,27,1,0.973139657412,0.0268603425882,87.466565,2.505019
107,98,13696.0,13.696000,18.82873261,128,0,adaptive_v1,0,1,21.8076694486,16.555367431,-0.0134391388986,27,1,0.972940729923,0.0270592700769,88.190993,2.505019
108,99,13824.0,13.824000,20.79140377,128,0,adaptive_v1,0,1,21.8076694486,16.555367431,-0.0134391388986,27,1,0.971936520484,0.0280634795156,88.926792,2.505019
109,100,13952.0,13.952000,22.65351748,128,0,adaptive_v1,0,1,21.8076694486,16.555367431,-0.0134391388986,27,1,0.971362690092,0.0286373099079,89.649081,2.505019
110,101,14080.0,14.080000,21.40409708,128,0,adaptive_v1,0,1,21.7188462774,16.555367431,-0.0132496076051,28,1,0.971595720445,0.0284042795552,90.390844,2.505019
111,102,14208.0,14.208000,21.90753293,128,0,adaptive_v1,0,1,21.7188462774,16.555367431,-0.0132496076051,28,1,0.971809550456,0.0281904495442,91.121028,2.505019
112,103,14336.0,14.336000,22.47928762,128,0,adaptive_v1,0,1,21.7188462774,16.555367431,-0.0132496076051,28,1,0.971758306591,0.028241693409,91.844099,2.505019
113,104,14464.0,14.464000,20.84883380,128,0,adaptive_v1,0,1,21.7188462774,16.555367431,-0.0132496076051,28,1,0.972179478676,0.0278205213243,92.573501,2.505019
114,105,14592.0,14.592000,20.71163630,128,0,adaptive_v1,0,1,21.6956439161,16.555367431,-0.0131999025922,29,1,0.972400340784,0.0275996592161,93.299650,2.505019
115,106,14720.0,14.720000,18.71639359,128,0,adaptive_v1,0,1,21.6956439161,16.555367431,-0.0131999025922,29,1,0.973104778896,0.0268952211036,94.027733,2.505019
116,107,14848.0,14.848000,19.44122434,128,0,adaptive_v1,0,1,21.6956439161,16.555367431,-0.0131999025922,29,1,0.972492059475,0.0275079405251,94.751814,2.505019
117,108,14976.0,14.976000,21.08939552,128,0,adaptive_v1,0,1,21.6956439161,16.555367431,-0.0131999025922,29,1,0.972253413882,0.0277465861177,95.476459,2.505019
118,109,15104.0,15.104000,18.68892896,128,0,adaptive_v1,0,1,21.4744780848,16.555367431,-0.0127220157769,30,1,0.972778324958,0.0272216750422,96.200438,2.505019
119,110,15232.0,15.232000,20.73931432,128,0,adaptive_v1,0,1,21.4744780848,16.555367431,-0.0127220157769,30,1,0.972602567721,0.0273974322794,96.930200,2.505019
120,111,15360.0,15.360000,20.41974330,128,0,adaptive_v1,0,1,21.4744780848,16.555367431,-0.0127220157769,30,1,0.972672428368,0.0273275716316,97.658137,2.505019
121,112,15488.0,15.488000,21.30935550,128,0,adaptive_v1,0,1,21.4744780848,16.555367431,-0.0127220157769,30,1,0.972449209301,0.0275507906989,98.382587,2.505019
122,113,15616.0,15.616000,17.47368717,128,0,adaptive_v1,0,1,21.3255827835,16.555367431,-0.0123960790629,31,1,0.973618216854,0.026381783146,99.107833,2.505019
123,114,15744.0,15.744000,20.78847647,128,0,adaptive_v1,0,1,21.3255827835,16.555367431,-0.0123960790629,31,1,0.972206474171,0.0277935258287,99.831989,2.505019
124,115,15872.0,15.872000,18.32829452,128,0,adaptive_v1,0,1,21.3255827835,16.555367431,-0.0123960790629,31,1,0.973804563005,0.0261954369949,100.569434,2.505019
125,116,16000.0,16.000000,20.52969885,128,0,adaptive_v1,0,2,21.1812401662,16.555367431,-0.0120768420786,32,1,0.973132518088,0.0268674819124,101.302288,2.505019
126,117,16128,16.128000,20.84284759,128,0,adaptive_v1,0,2,21.1812401662,16.555367431,-0.0120768420786,32,1,0.97283564632,0.0271643536805,109.102240,6.204457
127,118,16256,16.256000,19.48863256,128,0,adaptive_v1,0,2,21.1812401662,16.555367431,-0.0120768420786,32,1,0.973498024597,0.0265019754028,109.831270,6.204457
128,119,16384,16.384000,20.69716191,128,0,adaptive_v1,0,2,21.1812401662,16.555367431,-0.0120768420786,32,1,0.973198916749,0.0268010832508,110.555439,6.204457
129,120,16512,16.512000,19.53984368,128,0,adaptive_v1,0,2,21.077328293,16.555367431,-0.0118450182621,33,1,0.973415641388,0.0265843586121,111.275337,6.204457
130,121,16640,16.640000,19.16722429,128,0,adaptive_v1,0,2,21.077328293,16.555367431,-0.0118450182621,33,1,0.973394343349,0.0266056566506,112.001132,6.204457
131,122,16768,16.768000,18.25333166,128,0,adaptive_v1,0,2,21.077328293,16.555367431,-0.0118450182621,33,1,0.974120767963,0.0258792320372,112.730950,6.204457
132,123,16896,16.896000,19.72574353,128,0,adaptive_v1,0,2,21.077328293,16.555367431,-0.0118450182621,33,1,0.973417782902,0.0265822170976,113.456094,6.204457
133,124,17024,17.024000,18.88711774,128,0,adaptive_v1,0,2,20.8704308943,16.555367431,-0.0113783935525,34,1,0.97377733128,0.0262226687201,114.199129,6.204457
134,125,17152,17.152000,19.28042519,128,0,adaptive_v1,0,2,20.8704308943,16.555367431,-0.0113783935525,34,1,0.974452914143,0.025547085857,114.931636,6.204457
135,126,17280,17.280000,19.43558311,128,0,adaptive_v1,0,2,20.8704308943,16.555367431,-0.0113783935525,34,1,0.974212798123,0.0257872018775,115.663482,6.204457
136,127,17408,17.408000,18.42927480,128,0,adaptive_v1,0,2,20.8704308943,16.555367431,-0.0113783935525,34,1,0.974107041615,0.025892958385,116.391227,6.204457
137,128,17536,17.536000,19.74789023,128,0,adaptive_v1,0,2,20.7057171383,16.555367431,-0.011002063908,35,1,0.973695049999,0.0263049500006,117.122938,6.204457
138,129,17664,17.664000,19.25735795,128,0,adaptive_v1,0,2,20.7057171383,16.555367431,-0.011002063908,35,1,0.973799338205,0.0262006617953,117.856484,6.204457
139,130,17792,17.792000,18.69948423,128,0,adaptive_v1,0,2,20.7057171383,16.555367431,-0.011002063908,35,1,0.974997396637,0.0250026033633,118.598809,6.204457
140,131,17920,17.920000,18.67921472,128,0,adaptive_v1,0,2,20.7057171383,16.555367431,-0.011002063908,35,1,0.974808989317,0.025191010683,119.329612,6.204457
141,132,18048,18.048000,17.69826841,128,0,adaptive_v1,0,2,20.4935035573,16.555367431,-0.010510811881,36,1,0.974874676267,0.0251253237327,120.102749,6.204457
142,133,18176,18.176000,16.41365683,128,0,adaptive_v1,0,2,20.4935035573,16.555367431,-0.010510811881,36,1,0.975661722092,0.024338277908,120.851125,6.204457
143,134,18304,18.304000,18.41348433,128,0,adaptive_v1,0,2,20.4935035573,16.555367431,-0.010510811881,36,1,0.974993199008,0.0250068009918,121.599308,6.204457
144,135,18432,18.432000,16.13782799,128,0,adaptive_v1,0,2,20.4935035573,16.555367431,-0.010510811881,36,1,0.975713608049,0.0242863919513,122.341583,6.204457
145,136,18560,18.560000,16.13287354,128,0,adaptive_v1,0,2,20.1215992689,16.555367431,-0.00963228828216,37,1,0.975653384883,0.0243466151168,123.074065,6.204457
146,137,18688,18.688000,17.06283975,128,0,adaptive_v1,0,2,20.1215992689,16.555367431,-0.00963228828216,37,1,0.975854402448,0.0241455975522,123.858253,6.204457
147,138,18816,18.816000,18.98610806,128,0,adaptive_v1,0,2,20.1215992689,16.555367431,-0.00963228828216,37,1,0.97578999638,0.02421000362,124.673925,6.204457
148,139,18944,18.944000,17.90890384,128,0,adaptive_v1,0,2,20.1215992689,16.555367431,-0.00963228828216,37,1,0.975834770019,0.0241652299813,125.447204,6.204457
149,140,19072,19.072000,19.07578123,128,0,adaptive_v1,0,2,19.9352801639,16.555367431,-0.00918361989331,38,1,0.975344999238,0.0246550007616,126.200896,6.204457
150,141,19200,19.200000,17.19408810,128,0,adaptive_v1,0,2,19.9352801639,16.555367431,-0.00918361989331,38,1,0.976248630796,0.0237513692045,126.938844,6.204457
151,142,19328,19.328000,17.09088361,128,0,adaptive_v1,0,2,19.9352801639,16.555367431,-0.00918361989331,38,1,0.976616286448,0.0233837135522,127.689756,6.204457
152,143,19456,19.456000,17.89317608,128,0,adaptive_v1,0,2,19.9352801639,16.555367431,-0.00918361989331,38,1,0.976620000836,0.0233799991643,128.424160,6.204457
153,144,19584,19.584000,16.35804415,128,0,adaptive_v1,0,2,19.655156946,16.555367431,-0.00849818961845,39,1,0.976961225796,0.0230387742037,129.151823,6.204457
154,145,19712,19.712000,17.90972102,128,0,adaptive_v1,0,2,19.655156946,16.555367431,-0.00849818961845,39,1,0.976948208177,0.0230517918226,129.881826,6.204457
155,146,19840,19.840000,18.01081944,128,0,adaptive_v1,0,2,19.655156946,16.555367431,-0.00849818961845,39,1,0.976863279896,0.0231367201039,130.618456,6.204457
156,147,19968,19.968000,20.03448939,128,0,adaptive_v1,0,2,19.655156946,16.555367431,-0.00849818961845,39,1,0.976137852961,0.0238621470393,131.341941,6.204457
157,148,20096,20.096000,18.27038968,128,0,adaptive_v1,0,2,19.5452767394,16.555367431,-0.00822572592178,40,1,0.976706329882,0.0232936701181,132.073405,6.204457
158,149,20224,20.224000,17.48360300,128,0,adaptive_v1,0,2,19.5452767394,16.555367431,-0.00822572592178,40,1,0.97767048367,0.0223295163301,132.802302,6.204457
159,150,20352,20.352000,18.32101226,128,0,adaptive_v1,0,2,19.5452767394,16.555367431,-0.00822572592178,40,1,0.977052192557,0.0229478074429,133.528742,6.204457
160,151,20480,20.480000,19.87811613,128,0,adaptive_v1,0,2,19.5452767394,16.555367431,-0.00822572592178,40,1,0.976583143008,0.0234168569921,134.253551,6.204457
