attempted_iteration,successful_optimizer_steps,processed_nimg,processed_kimg,loss,grad_scale,step_skipped,schedule,stage,next_loop_cur_tick,loss_ema,loss_reference,correction,signal_updates,adaptive_active,r_over_t_mean,gap_mean,elapsed_sec,peak_vram_gb
32,23,4096.0,4.096000,25.12249708,128,0,sigmoid,0,1,,,0,0,0,0.985204519497,0.0147954805031,31.814815,2.502289
33,24,4224.0,4.224000,23.47869051,128,0,sigmoid,0,1,,,0,0,0,0.985896221159,0.0141037788413,32.554994,2.502289
34,25,4352.0,4.352000,24.59977269,128,0,sigmoid,0,1,,,0,0,0,0.985277938271,0.0147220617287,33.300920,2.502289
35,26,4480.0,4.480000,26.36049557,128,0,sigmoid,0,1,,,0,0,0,0.984808884348,0.0151911156524,34.042501,2.502289
36,27,4608.0,4.608000,24.31007481,128,0,sigmoid,0,1,,,0,0,0,0.985661580919,0.0143384190808,34.787152,2.502289
37,28,4736.0,4.736000,23.98113561,128,0,sigmoid,0,1,,,0,0,0,0.985438336811,0.0145616631893,35.532078,2.502289
38,29,4864.0,4.864000,25.77964306,128,0,sigmoid,0,1,,,0,0,0,0.984573677447,0.0154263225529,36.277814,2.502289
39,30,4992.0,4.992000,25.30350280,128,0,sigmoid,0,1,,,0,0,0,0.985162781926,0.0148372180738,37.023379,2.502289
40,31,5120.0,5.120000,24.27032614,128,0,sigmoid,0,1,,,0,0,0,0.98540028236,0.0145997176398,37.765221,2.502289
41,32,5248.0,5.248000,22.12947655,128,0,sigmoid,0,1,,,0,0,0,0.986306719022,0.0136932809777,38.511818,2.502289
42,33,5376.0,5.376000,19.62136269,128,0,sigmoid,0,1,,,0,0,0,0.986769760041,0.0132302399589,39.269387,2.502289
43,34,5504.0,5.504000,21.87452507,128,0,sigmoid,0,1,,,0,0,0,0.986503953117,0.0134960468827,40.022565,2.502289
44,35,5632.0,5.632000,24.39583182,128,0,sigmoid,0,1,,,0,0,0,0.985083347002,0.0149166529981,40.763577,2.502289
45,36,5760.0,5.760000,22.90129995,128,0,sigmoid,0,1,,,0,0,0,0.98578515305,0.0142148469503,41.498201,2.502289
46,37,5888.0,5.888000,23.51145363,128,0,sigmoid,0,1,,,0,0,0,0.985538379438,0.0144616205623,42.246471,2.502289
47,38,6016.0,6.016000,22.73129392,128,0,sigmoid,0,1,,,0,0,0,0.985665956537,0.0143340434628,42.989292,2.502289
48,39,6144.0,6.144000,25.25290394,128,0,sigmoid,0,1,,,0,0,0,0.984836437391,0.0151635626094,43.730599,2.502289
49,40,6272.0,6.272000,23.35645604,128,0,sigmoid,0,1,,,0,0,0,0.985424491395,0.0145755086052,44.480044,2.502289
50,41,6400.0,6.400000,25.38705564,128,0,sigmoid,0,1,,,0,0,0,0.984715005573,0.0152849944269,45.216142,2.502289
51,42,6528.0,6.528000,23.33690906,128,0,sigmoid,0,1,,,0,0,0,0.985643379209,0.0143566207911,45.958971,2.502289
52,43,6656.0,6.656000,23.24909973,128,0,sigmoid,0,1,,,0,0,0,0.985365560789,0.0146344392112,46.702486,2.502289
53,44,6784.0,6.784000,23.77583218,128,0,sigmoid,0,1,,,0,0,0,0.98549863463,0.0145013653697,47.434379,2.502289
54,45,6912.0,6.912000,22.01977801,128,0,sigmoid,0,1,,,0,0,0,0.98549795366,0.0145020463402,48.175785,2.502289
55,46,7040.0,7.040000,21.42424107,128,0,sigmoid,0,1,,,0,0,0,0.986054204383,0.0139457956173,48.924641,2.502289
56,47,7168.0,7.168000,24.38125539,128,0,sigmoid,0,1,,,0,0,0,0.985260534853,0.0147394651473,49.672850,2.502289
57,48,7296.0,7.296000,21.00416112,128,0,sigmoid,0,1,,,0,0,0,0.986339216022,0.0136607839777,50.445702,2.502289
58,49,7424.0,7.424000,22.36064339,128,0,sigmoid,0,1,,,0,0,0,0.985940612133,0.0140593878671,51.236276,2.502289
59,50,7552.0,7.552000,22.45335650,128,0,sigmoid,0,1,,,0,0,0,0.985768445962,0.0142315540382,51.992435,2.502289
60,51,7680.0,7.680000,24.24083257,128,0,sigmoid,0,1,,,0,0,0,0.985182566182,0.0148174338182,52.747630,2.502289
61,52,7808.0,7.808000,22.98968458,128,0,sigmoid,0,1,,,0,0,0,0.985573700885,0.0144262991145,53.485998,2.502289
62,53,7936.0,7.936000,24.79559445,128,0,sigmoid,0,1,,,0,0,0,0.985053578693,0.0149464213069,54.224932,2.502289
63,54,8064.0,8.064000,21.64223218,128,0,sigmoid,0,1,,,0,0,0,0.986022616521,0.0139773834785,54.954122,2.502289
64,55,8192.0,8.192000,21.52306700,128,0,sigmoid,0,1,,,0,0,0,0.986094869073,0.0139051309274,55.690420,2.502289
65,56,8320.0,8.320000,18.92502356,128,0,sigmoid,0,1,,,0,0,0,0.98698588811,0.0130141118898,56.426880,2.502289
66,57,8448.0,8.448000,23.19657636,128,0,sigmoid,0,1,,,0,0,0,0.985013412256,0.0149865877444,57.188793,2.502289
67,58,8576.0,8.576000,22.62189293,128,0,sigmoid,0,1,,,0,0,0,0.985754158314,0.014245841686,57.980880,2.502289
68,59,8704.0,8.704000,22.24268913,128,0,sigmoid,0,1,,,0,0,0,0.98535482393,0.0146451760697,58.715777,2.502289
69,60,8832.0,8.832000,23.02956104,128,0,sigmoid,0,1,,,0,0,0,0.98567140342,0.0143285965797,59.453288,2.502289
70,61,8960.0,8.960000,22.41330385,128,0,sigmoid,0,1,,,0,0,0,0.986024269449,0.0139757305511,60.185595,2.502289
71,62,9088.0,9.088000,23.44996548,128,0,sigmoid,0,1,,,0,0,0,0.985165160949,0.0148348390508,60.917489,2.502289
72,63,9216.0,9.216000,21.73861003,128,0,sigmoid,0,1,,,0,0,0,0.985582528181,0.0144174718186,61.646954,2.502289
73,64,9344.0,9.344000,22.71456671,128,0,sigmoid,0,1,,,0,0,0,0.985304900729,0.0146950992712,62.378091,2.502289
74,65,9472.0,9.472000,22.34549522,128,0,sigmoid,0,1,,,0,0,0,0.985612406001,0.0143875939992,63.109913,2.502289
75,66,9600.0,9.600000,21.86068058,128,0,sigmoid,0,1,,,0,0,0,0.985897646657,0.0141023533433,63.839316,2.502289
76,67,9728.0,9.728000,22.75946355,128,0,sigmoid,0,1,,,0,0,0,0.985397396027,0.0146026039725,64.570158,2.502289
77,68,9856.0,9.856000,23.19492030,128,0,sigmoid,0,1,,,0,0,0,0.985198922156,0.0148010778443,65.306916,2.502289
78,69,9984.0,9.984000,22.79747891,128,0,sigmoid,0,1,,,0,0,0,0.985213769001,0.0147862309985,66.051947,2.502289
79,70,10112.0,10.112000,23.02185178,128,0,sigmoid,0,1,,,0,0,0,0.985356173792,0.0146438262078,66.824812,2.502289
80,71,10240.0,10.240000,23.08482742,128,0,sigmoid,0,1,,,0,0,0,0.985050178657,0.0149498213431,67.564715,2.502289
81,72,10368.0,10.368000,22.49590611,128,0,sigmoid,0,1,,,0,0,0,0.98559949919,0.0144005008098,68.310582,2.502289
82,73,10496.0,10.496000,22.62931967,128,0,sigmoid,0,1,,,0,0,0,0.985229839171,0.0147701608288,69.064625,2.502289
83,74,10624.0,10.624000,24.38590479,128,0,sigmoid,0,1,,,0,0,0,0.984470655155,0.0155293448454,69.808495,2.502289
84,75,10752.0,10.752000,21.17388844,128,0,sigmoid,0,1,,,0,0,0,0.985688802934,0.0143111970657,70.557731,2.502289
85,76,10880.0,10.880000,21.85732913,128,0,sigmoid,0,1,,,0,0,0,0.985653357158,0.0143466428423,71.298683,2.502289
86,77,11008.0,11.008000,23.17779040,128,0,sigmoid,0,1,,,0,0,0,0.98498870542,0.0150112945797,72.038877,2.502289
87,78,11136.0,11.136000,18.68645930,128,0,sigmoid,0,1,,,0,0,0,0.98674377831,0.0132562216899,72.786184,2.502289
88,79,11264.0,11.264000,21.32476163,128,0,sigmoid,0,1,,,0,0,0,0.985903376727,0.0140966232727,73.534747,2.502289
89,80,11392.0,11.392000,21.72489405,128,0,sigmoid,0,1,,,0,0,0,0.985283710566,0.0147162894341,74.280672,2.502289
90,81,11520.0,11.520000,22.42731833,128,0,sigmoid,0,1,,,0,0,0,0.985379559181,0.0146204408187,75.028722,2.502289
91,82,11648.0,11.648000,22.51336980,128,0,sigmoid,0,1,,,0,0,0,0.985151125669,0.0148488743313,75.769568,2.502289
92,83,11776.0,11.776000,22.16685343,128,0,sigmoid,0,1,,,0,0,0,0.984970533342,0.0150294666575,76.512691,2.502289
93,84,11904.0,11.904000,22.00967741,128,0,sigmoid,0,1,,,0,0,0,0.985338497239,0.0146615027607,77.253778,2.502289
94,85,12032.0,12.032000,22.54274774,128,0,sigmoid,0,1,,,0,0,0,0.985030879208,0.0149691207919,77.992799,2.502289
95,86,12160.0,12.160000,18.88383198,128,0,sigmoid,0,1,,,0,0,0,0.986481905117,0.0135180948835,78.736598,2.502289
96,87,12288.0,12.288000,23.29661727,128,0,sigmoid,0,1,,,0,0,0,0.984929512907,0.0150704870926,79.481582,2.502289
97,88,12416.0,12.416000,19.68570936,128,0,sigmoid,0,1,,,0,0,0,0.985671427048,0.0143285729524,80.227474,2.502289
98,89,12544.0,12.544000,20.94853449,128,0,sigmoid,0,1,,,0,0,0,0.985740967597,0.0142590324028,80.973693,2.502289
99,90,12672.0,12.672000,21.54034877,128,0,sigmoid,0,1,,,0,0,0,0.985475218955,0.0145247810446,81.709893,2.502289
100,91,12800.0,12.800000,19.71881413,128,0,sigmoid,0,1,,,0,0,0,0.986317847033,0.0136821529671,82.442571,2.502289
101,92,12928.0,12.928000,21.73300433,128,0,sigmoid,0,1,,,0,0,0,0.985545793207,0.0144542067929,83.193743,2.502289
102,93,13056.0,13.056000,21.80519390,128,0,sigmoid,0,1,,,0,0,0,0.985148359482,0.0148516405182,83.947953,2.502289
103,94,13184.0,13.184000,22.05275536,128,0,sigmoid,0,1,,,0,0,0,0.984901161003,0.0150988389972,84.699149,2.502289
104,95,13312.0,13.312000,20.44358325,128,0,sigmoid,0,1,,,0,0,0,0.985396263629,0.0146037363714,85.443634,2.502289
105,96,13440.0,13.440000,20.61126184,128,0,sigmoid,0,1,,,0,0,0,0.98594251395,0.0140574860497,86.185195,2.502289
106,97,13568.0,13.568000,17.93611515,128,0,sigmoid,0,1,,,0,0,0,0.986882104283,0.0131178957175,86.931969,2.502289
107,98,13696.0,13.696000,18.62314665,128,0,sigmoid,0,1,,,0,0,0,0.986379849577,0.0136201504232,87.677944,2.502289
108,99,13824.0,13.824000,20.54004335,128,0,sigmoid,0,1,,,0,0,0,0.985375640091,0.0146243599088,88.430025,2.502289
109,100,13952.0,13.952000,22.47481966,128,0,sigmoid,0,1,,,0,0,0,0.98480180867,0.0151981913302,89.196135,2.502289
110,101,14080.0,14.080000,21.23607421,128,0,sigmoid,0,1,,,0,0,0,0.985034840677,0.0149651593232,89.961779,2.502289
111,102,14208.0,14.208000,21.64320421,128,0,sigmoid,0,1,,,0,0,0,0.985059179199,0.0149408208008,90.718524,2.502289
112,103,14336.0,14.336000,22.21190453,128,0,sigmoid,0,1,,,0,0,0,0.985007938359,0.0149920616407,91.461724,2.502289
113,104,14464.0,14.464000,20.60272813,128,0,sigmoid,0,1,,,0,0,0,0.98542911267,0.0145708873301,92.212632,2.502289
114,105,14592.0,14.592000,20.46353459,128,0,sigmoid,0,1,,,0,0,0,0.98564997726,0.0143500227403,92.962707,2.502289
115,106,14720.0,14.720000,18.50857735,128,0,sigmoid,0,1,,,0,0,0,0.986304705418,0.0136952945817,93.722515,2.502289
116,107,14848.0,14.848000,19.06109118,128,0,sigmoid,0,1,,,0,0,0,0.985691982007,0.0143080179935,94.476320,2.502289
117,108,14976.0,14.976000,20.80558062,128,0,sigmoid,0,1,,,0,0,0,0.985453343833,0.0145466561667,95.220429,2.502289
118,109,15104.0,15.104000,18.19175124,128,0,sigmoid,0,1,,,0,0,0,0.985978248,0.0140217520002,95.962266,2.502289
119,110,15232.0,15.232000,20.46817803,128,0,sigmoid,0,1,,,0,0,0,0.985324589754,0.0146754102463,96.709092,2.502289
120,111,15360.0,15.360000,20.35703206,128,0,sigmoid,0,1,,,0,0,0,0.985394446046,0.0146055539542,97.454965,2.502289
121,112,15488.0,15.488000,20.82852304,128,0,sigmoid,0,1,,,0,0,0,0.985171222824,0.0148287771761,98.219767,2.502289
122,113,15616.0,15.616000,17.21504664,128,0,sigmoid,0,1,,,0,0,0,0.986340233392,0.013659766608,98.992400,2.502289
123,114,15744.0,15.744000,20.47944450,128,0,sigmoid,0,1,,,0,0,0,0.984602575696,0.015397424304,99.774703,2.502289
124,115,15872.0,15.872000,18.01101613,128,0,sigmoid,0,1,,,0,0,0,0.986200656272,0.0137993437285,100.587190,2.502289
125,116,16000.0,16.000000,20.09731555,128,0,sigmoid,0,2,,,0,0,0,0.985528614338,0.0144713856619,101.337211,2.502289
126,117,16128,16.128000,20.43642163,128,0,sigmoid,0,2,,,0,0,0,0.98491249914,0.0150875008604,109.097473,6.197255
127,118,16256,16.256000,19.22270989,128,0,sigmoid,0,2,,,0,0,0,0.985574877821,0.0144251221789,109.831982,6.197255
128,119,16384,16.384000,20.30166554,128,0,sigmoid,0,2,,,0,0,0,0.985275775324,0.0147242246763,110.567558,6.197255
129,120,16512,16.512000,19.07703090,128,0,sigmoid,0,2,,,0,0,0,0.985492496759,0.0145075032408,111.311796,6.197255
130,121,16640,16.640000,18.47206116,128,0,sigmoid,0,2,,,0,0,0,0.985239337039,0.0147606629609,112.049205,6.197255
131,122,16768,16.768000,17.62707996,128,0,sigmoid,0,2,,,0,0,0,0.985965760549,0.0140342394509,112.801819,6.197255
132,123,16896,16.896000,18.90320861,128,0,sigmoid,0,2,,,0,0,0,0.9852627738,0.0147372262004,113.557317,6.197255
133,124,17024,17.024000,18.33115220,128,0,sigmoid,0,2,,,0,0,0,0.98562232903,0.0143776709703,114.309835,6.197255
134,125,17152,17.152000,18.73263037,128,0,sigmoid,0,2,,,0,0,0,0.985831321408,0.0141686785925,115.101588,6.197255
135,126,17280,17.280000,19.04946220,128,0,sigmoid,0,2,,,0,0,0,0.985591207443,0.0144087925573,115.866513,6.197255
136,127,17408,17.408000,17.75550091,128,0,sigmoid,0,2,,,0,0,0,0.98548544767,0.0145145523295,116.637516,6.197255
137,128,17536,17.536000,19.21650624,128,0,sigmoid,0,2,,,0,0,0,0.98507345889,0.0149265411096,117.410976,6.197255
138,129,17664,17.664000,18.64071238,128,0,sigmoid,0,2,,,0,0,0,0.984801404152,0.0151985958483,118.195312,6.197255
139,130,17792,17.792000,18.45849037,128,0,sigmoid,0,2,,,0,0,0,0.985999461376,0.0140005386238,118.995830,6.197255
140,131,17920,17.920000,18.37726545,128,0,sigmoid,0,2,,,0,0,0,0.985811055777,0.0141889442232,119.759083,6.197255
141,132,18048,18.048000,17.40602052,128,0,sigmoid,0,2,,,0,0,0,0.985876744073,0.014123255927,120.523670,6.197255
142,133,18176,18.176000,16.11986005,128,0,sigmoid,0,2,,,0,0,0,0.986172526003,0.0138274739969,121.283910,6.197255
143,134,18304,18.304000,18.36542737,128,0,sigmoid,0,2,,,0,0,0,0.985503995875,0.0144960041255,122.045987,6.197255
144,135,18432,18.432000,16.01243985,128,0,sigmoid,0,2,,,0,0,0,0.986224414915,0.0137755850851,122.819918,6.197255
145,136,18560,18.560000,16.15174949,128,0,sigmoid,0,2,,,0,0,0,0.986164189194,0.0138358108063,123.616167,6.197255
146,137,18688,18.688000,17.18119907,128,0,sigmoid,0,2,,,0,0,0,0.985486696373,0.0145133036273,124.387715,6.197255
147,138,18816,18.816000,19.30132413,128,0,sigmoid,0,2,,,0,0,0,0.985422287211,0.0145777127895,125.167132,6.197255
148,139,18944,18.944000,18.21480620,128,0,sigmoid,0,2,,,0,0,0,0.985467059929,0.0145329400711,125.959208,6.197255
149,140,19072,19.072000,19.53715014,128,0,sigmoid,0,2,,,0,0,0,0.984977290851,0.0150227091492,126.727541,6.197255
150,141,19200,19.200000,17.77944779,128,0,sigmoid,0,2,,,0,0,0,0.985432273483,0.0145677265174,127.476598,6.197255
151,142,19328,19.328000,17.53084552,128,0,sigmoid,0,2,,,0,0,0,0.985799931684,0.0142000683163,128.230885,6.197255
152,143,19456,19.456000,18.36545372,128,0,sigmoid,0,2,,,0,0,0,0.985803647481,0.014196352519,128.987246,6.197255
153,144,19584,19.584000,16.54053521,128,0,sigmoid,0,2,,,0,0,0,0.986144871577,0.0138551284227,129.735228,6.197255
154,145,19712,19.712000,18.08103430,128,0,sigmoid,0,2,,,0,0,0,0.985446403735,0.0145535962655,130.491601,6.197255
155,146,19840,19.840000,18.07532263,128,0,sigmoid,0,2,,,0,0,0,0.985361471587,0.0146385284134,131.253993,6.197255
156,147,19968,19.968000,20.21713686,128,0,sigmoid,0,2,,,0,0,0,0.984636046743,0.0153639532572,132.008627,6.197255
157,148,20096,20.096000,18.41450298,128,0,sigmoid,0,2,,,0,0,0,0.985204519497,0.0147954805031,132.766287,6.197255
158,149,20224,20.224000,17.55766380,128,0,sigmoid,0,2,,,0,0,0,0.985896221159,0.0141037788413,133.525030,6.197255
159,150,20352,20.352000,18.33403981,128,0,sigmoid,0,2,,,0,0,0,0.985277938271,0.0147220617287,134.280608,6.197255
160,151,20480,20.480000,19.89596987,128,0,sigmoid,0,2,,,0,0,0,0.984808884348,0.0151911156524,135.049695,6.197255
161,152,20608,20.608000,18.58526850,128,0,sigmoid,0,2,,,0,0,0,0.985661580919,0.0143384190808,135.826581,6.197255
162,153,20736,20.736000,17.10496044,128,0,sigmoid,0,2,,,0,0,0,0.985438336811,0.0145616631893,136.591781,6.197255
163,154,20864,20.864000,19.11203003,128,0,sigmoid,0,2,,,0,0,0,0.984573677447,0.0154263225529,137.370470,6.197255
164,155,20992,20.992000,19.28773141,128,0,sigmoid,0,2,,,0,0,0,0.985162781926,0.0148372180738,138.134858,6.197255
165,156,21120,21.120000,17.99691498,128,0,sigmoid,0,2,,,0,0,0,0.98540028236,0.0145997176398,138.959491,6.197255
166,157,21248,21.248000,17.23550034,128,0,sigmoid,0,2,,,0,0,0,0.986306719022,0.0136932809777,139.770247,6.197255
167,158,21376,21.376000,15.59465289,128,0,sigmoid,0,2,,,0,0,0,0.986769760041,0.0132302399589,140.559127,6.197255
168,159,21504,21.504000,17.42502689,128,0,sigmoid,0,2,,,0,0,0,0.986503953117,0.0134960468827,141.328683,6.197255
169,160,21632,21.632000,19.05559254,128,0,sigmoid,0,2,,,0,0,0,0.985083347002,0.0149166529981,142.088216,6.197255
170,161,21760,21.760000,17.80773199,128,0,sigmoid,0,2,,,0,0,0,0.98578515305,0.0142148469503,142.838013,6.197255
171,162,21888,21.888000,17.51419413,128,0,sigmoid,0,2,,,0,0,0,0.985538379438,0.0144616205623,143.601089,6.197255
172,163,22016,22.016000,17.71654189,128,0,sigmoid,0,2,,,0,0,0,0.985665956537,0.0143340434628,144.355018,6.197255
173,164,22144,22.144000,18.67073667,128,0,sigmoid,0,2,,,0,0,0,0.984836437391,0.0151635626094,145.106503,6.197255
174,165,22272,22.272000,17.26221430,128,0,sigmoid,0,2,,,0,0,0,0.985424491395,0.0145755086052,145.868209,6.197255
175,166,22400,22.400000,19.03251231,128,0,sigmoid,0,2,,,0,0,0,0.984715005573,0.0152849944269,146.614338,6.197255
176,167,22528,22.528000,17.20791256,128,0,sigmoid,0,2,,,0,0,0,0.985643379209,0.0143566207911,147.380147,6.197255
177,168,22656,22.656000,17.41736615,128,0,sigmoid,0,2,,,0,0,0,0.985365560789,0.0146344392112,148.153787,6.197255
178,169,22784,22.784000,18.51786196,128,0,sigmoid,0,2,,,0,0,0,0.98549863463,0.0145013653697,148.912432,6.197255
179,170,22912,22.912000,16.27432430,128,0,sigmoid,0,2,,,0,0,0,0.98549795366,0.0145020463402,149.659120,6.197255
180,171,23040,23.040000,16.09853220,128,0,sigmoid,0,2,,,0,0,0,0.986054204383,0.0139457956173,150.407567,6.197255
181,172,23168,23.168000,18.12898970,128,0,sigmoid,0,2,,,0,0,0,0.985260534853,0.0147394651473,151.165889,6.197255
182,173,23296,23.296000,15.75622737,128,0,sigmoid,0,2,,,0,0,0,0.986339216022,0.0136607839777,151.924880,6.197255
183,174,23424,23.424000,17.42112350,128,0,sigmoid,0,2,,,0,0,0,0.985940612133,0.0140593878671,152.684010,6.197255
184,175,23552,23.552000,16.89025986,128,0,sigmoid,0,2,,,0,0,0,0.985768445962,0.0142315540382,153.443835,6.197255
185,176,23680,23.680000,18.78930044,128,0,sigmoid,0,2,,,0,0,0,0.985182566182,0.0148174338182,154.203290,6.197255
186,177,23808,23.808000,17.64530277,128,0,sigmoid,0,2,,,0,0,0,0.985573700885,0.0144262991145,155.004456,6.197255
187,178,23936,23.936000,19.35241139,128,0,sigmoid,0,2,,,0,0,0,0.985053578693,0.0149464213069,155.767112,6.197255
188,179,24064,24.064000,16.94577444,128,0,sigmoid,0,2,,,0,0,0,0.986022616521,0.0139773834785,156.528926,6.197255
189,180,24192,24.192000,17.37450790,128,0,sigmoid,0,2,,,0,0,0,0.986094869073,0.0139051309274,157.291762,6.197255
190,181,24320,24.320000,15.30445230,128,0,sigmoid,0,2,,,0,0,0,0.98698588811,0.0130141118898,158.049890,6.197255
191,182,24448,24.448000,17.24748278,128,0,sigmoid,0,2,,,0,0,0,0.985013412256,0.0149865877444,158.818370,6.197255
192,183,24576,24.576000,17.30661023,128,0,sigmoid,0,2,,,0,0,0,0.985754158314,0.014245841686,159.579282,6.197255
193,184,24704,24.704000,16.62099421,128,0,sigmoid,0,2,,,0,0,0,0.98535482393,0.0146451760697,160.343109,6.197255
194,185,24832,24.832000,18.61875129,128,0,sigmoid,0,2,,,0,0,0,0.98567140342,0.0143285965797,161.088968,6.197255
195,186,24960,24.960000,17.66276515,128,0,sigmoid,0,2,,,0,0,0,0.986024269449,0.0139757305511,161.854326,6.197255
196,187,25088,25.088000,17.80685019,128,0,sigmoid,0,2,,,0,0,0,0.985165160949,0.0148348390508,162.610702,6.197255
197,188,25216,25.216000,16.10405612,128,0,sigmoid,0,2,,,0,0,0,0.985582528181,0.0144174718186,163.375896,6.197255
198,189,25344,25.344000,17.17374778,128,0,sigmoid,0,2,,,0,0,0,0.985304900729,0.0146950992712,164.139954,6.197255
199,190,25472,25.472000,17.56951809,128,0,sigmoid,0,2,,,0,0,0,0.985612406001,0.0143875939992,164.886674,6.197255
200,191,25600,25.600000,17.20902920,128,0,sigmoid,0,2,,,0,0,0,0.985897646657,0.0141023533433,165.637823,6.197255
201,192,25728,25.728000,18.27547574,128,0,sigmoid,0,2,,,0,0,0,0.985397396027,0.0146026039725,166.401654,6.197255
202,193,25856,25.856000,18.09305811,128,0,sigmoid,0,2,,,0,0,0,0.985198922156,0.0148010778443,167.153089,6.197255
203,194,25984,25.984000,17.73987150,128,0,sigmoid,0,2,,,0,0,0,0.985213769001,0.0147862309985,167.910721,6.197255
204,195,26112,26.112000,17.75477576,128,0,sigmoid,0,2,,,0,0,0,0.985356173792,0.0146438262078,168.678415,6.197255
205,196,26240,26.240000,18.05830443,128,0,sigmoid,0,2,,,0,0,0,0.985050178657,0.0149498213431,169.436285,6.197255
206,197,26368,26.368000,17.76754510,128,0,sigmoid,0,2,,,0,0,0,0.98559949919,0.0144005008098,170.171924,6.197255
207,198,26496,26.496000,17.41238773,128,0,sigmoid,0,2,,,0,0,0,0.985229839171,0.0147701608288,170.898457,6.197255
