attempted_iteration,successful_optimizer_steps,processed_kimg,loss,grad_scale,step_skipped,schedule,stage,next_loop_cur_tick,loss_ema,loss_reference,correction,signal_updates,adaptive_active,r_over_t_mean,gap_mean,seconds,peak_vram_mib
43,34,5.504000,21.87211251,128,false,sigmoid,0,1,,,0,0,0,0.986503953117,0.0134960468827,43.501542,2564.453376
44,35,5.632000,24.38892365,128,false,sigmoid,0,1,,,0,0,0,0.985083347002,0.0149166529981,44.246130,2564.453376
45,36,5.760000,22.87208116,128,false,sigmoid,0,1,,,0,0,0,0.98578515305,0.0142148469503,44.987266,2564.453376
46,37,5.888000,23.48763132,128,false,sigmoid,0,1,,,0,0,0,0.985538379438,0.0144616205623,45.727821,2564.453376
47,38,6.016000,22.72533631,128,false,sigmoid,0,1,,,0,0,0,0.985665956537,0.0143340434628,46.498680,2564.453376
48,39,6.144000,25.24956203,128,false,sigmoid,0,1,,,0,0,0,0.984836437391,0.0151635626094,47.242429,2564.453376
49,40,6.272000,23.33881521,128,false,sigmoid,0,1,,,0,0,0,0.985424491395,0.0145755086052,47.983446,2564.453376
50,41,6.400000,25.40875220,128,false,sigmoid,0,1,,,0,0,0,0.984715005573,0.0152849944269,48.727076,2564.453376
51,42,6.528000,23.31405759,128,false,sigmoid,0,1,,,0,0,0,0.985643379209,0.0143566207911,49.483229,2564.453376
52,43,6.656000,23.23744714,128,false,sigmoid,0,1,,,0,0,0,0.985365560789,0.0146344392112,50.224849,2564.453376
53,44,6.784000,23.74044299,128,false,sigmoid,0,1,,,0,0,0,0.98549863463,0.0145013653697,50.963633,2564.453376
54,45,6.912000,22.03559923,128,false,sigmoid,0,1,,,0,0,0,0.98549795366,0.0145020463402,51.723902,2564.453376
55,46,7.040000,21.41517997,128,false,sigmoid,0,1,,,0,0,0,0.986054204383,0.0139457956173,52.479005,2564.453376
56,47,7.168000,24.39490879,128,false,sigmoid,0,1,,,0,0,0,0.985260534853,0.0147394651473,53.232369,2564.453376
57,48,7.296000,21.00277328,128,false,sigmoid,0,1,,,0,0,0,0.986339216022,0.0136607839777,53.977611,2564.453376
58,49,7.424000,22.36202228,128,false,sigmoid,0,1,,,0,0,0,0.985940612133,0.0140593878671,54.736555,2564.453376
59,50,7.552000,22.43305898,128,false,sigmoid,0,1,,,0,0,0,0.985768445962,0.0142315540382,55.481191,2564.453376
60,51,7.680000,24.22628450,128,false,sigmoid,0,1,,,0,0,0,0.985182566182,0.0148174338182,56.226720,2564.453376
61,52,7.808000,22.96980000,128,false,sigmoid,0,1,,,0,0,0,0.985573700885,0.0144262991145,56.989260,2564.453376
62,53,7.936000,24.79046416,128,false,sigmoid,0,1,,,0,0,0,0.985053578693,0.0149464213069,57.753557,2564.453376
63,54,8.064000,21.62444735,128,false,sigmoid,0,1,,,0,0,0,0.986022616521,0.0139773834785,58.497968,2564.453376
64,55,8.192000,21.48562956,128,false,sigmoid,0,1,,,0,0,0,0.986094869073,0.0139051309274,59.247824,2564.453376
65,56,8.320000,18.92552900,128,false,sigmoid,0,1,,,0,0,0,0.98698588811,0.0130141118898,60.009615,2564.453376
66,57,8.448000,23.21368742,128,false,sigmoid,0,1,,,0,0,0,0.985013412256,0.0149865877444,60.759818,2564.453376
67,58,8.576000,22.59254026,128,false,sigmoid,0,1,,,0,0,0,0.985754158314,0.014245841686,61.506955,2564.453376
68,59,8.704000,22.25517321,128,false,sigmoid,0,1,,,0,0,0,0.98535482393,0.0146451760697,62.254422,2564.453376
69,60,8.832000,23.02994776,128,false,sigmoid,0,1,,,0,0,0,0.98567140342,0.0143285965797,63.014419,2564.453376
70,61,8.960000,22.38952279,128,false,sigmoid,0,1,,,0,0,0,0.986024269449,0.0139757305511,63.759710,2564.453376
71,62,9.088000,23.42748928,128,false,sigmoid,0,1,,,0,0,0,0.985165160949,0.0148348390508,64.510158,2564.453376
72,63,9.216000,21.74984455,128,false,sigmoid,0,1,,,0,0,0,0.985582528181,0.0144174718186,65.282049,2564.453376
73,64,9.344000,22.73272467,128,false,sigmoid,0,1,,,0,0,0,0.985304900729,0.0146950992712,66.031432,2564.453376
74,65,9.472000,22.34404802,128,false,sigmoid,0,1,,,0,0,0,0.985612406001,0.0143875939992,66.775996,2564.453376
75,66,9.600000,21.87279439,128,false,sigmoid,0,1,,,0,0,0,0.985897646657,0.0141023533433,67.518753,2564.453376
76,67,9.728000,22.76520228,128,false,sigmoid,0,1,,,0,0,0,0.985397396027,0.0146026039725,68.277816,2564.453376
77,68,9.856000,23.19549894,128,false,sigmoid,0,1,,,0,0,0,0.985198922156,0.0148010778443,69.040575,2564.453376
78,69,9.984000,22.79214740,128,false,sigmoid,0,1,,,0,0,0,0.985213769001,0.0147862309985,69.784616,2564.453376
79,70,10.112000,23.03251481,128,false,sigmoid,0,1,,,0,0,0,0.985356173792,0.0146438262078,70.550641,2564.453376
80,71,10.240000,23.08160210,128,false,sigmoid,0,1,,,0,0,0,0.985050178657,0.0149498213431,71.303608,2564.453376
81,72,10.368000,22.50336218,128,false,sigmoid,0,1,,,0,0,0,0.98559949919,0.0144005008098,72.055290,2564.453376
82,73,10.496000,22.61744285,128,false,sigmoid,0,1,,,0,0,0,0.985229839171,0.0147701608288,72.811944,2564.453376
83,74,10.624000,24.40417600,128,false,sigmoid,0,1,,,0,0,0,0.984470655155,0.0155293448454,73.569725,2564.453376
84,75,10.752000,21.17466617,128,false,sigmoid,0,1,,,0,0,0,0.985688802934,0.0143111970657,74.322065,2564.453376
85,76,10.880000,21.86728978,128,false,sigmoid,0,1,,,0,0,0,0.985653357158,0.0143466428423,75.064147,2564.453376
86,77,11.008000,23.18108797,128,false,sigmoid,0,1,,,0,0,0,0.98498870542,0.0150112945797,75.805852,2564.453376
87,78,11.136000,18.71288753,128,false,sigmoid,0,1,,,0,0,0,0.98674377831,0.0132562216899,76.566347,2564.453376
88,79,11.264000,21.33462358,128,false,sigmoid,0,1,,,0,0,0,0.985903376727,0.0140966232727,77.311004,2564.453376
89,80,11.392000,21.70674539,128,false,sigmoid,0,1,,,0,0,0,0.985283710566,0.0147162894341,78.058406,2564.453376
90,81,11.520000,22.43625998,128,false,sigmoid,0,1,,,0,0,0,0.985379559181,0.0146204408187,78.807357,2564.453376
91,82,11.648000,22.54599118,128,false,sigmoid,0,1,,,0,0,0,0.985151125669,0.0148488743313,79.559736,2564.453376
92,83,11.776000,22.16121197,128,false,sigmoid,0,1,,,0,0,0,0.984970533342,0.0150294666575,80.305376,2564.453376
93,84,11.904000,22.03307652,128,false,sigmoid,0,1,,,0,0,0,0.985338497239,0.0146615027607,81.064779,2564.453376
94,85,12.032000,22.55488849,128,false,sigmoid,0,1,,,0,0,0,0.985030879208,0.0149691207919,81.829201,2564.453376
95,86,12.160000,18.88873589,128,false,sigmoid,0,1,,,0,0,0,0.986481905117,0.0135180948835,82.573310,2564.453376
96,87,12.288000,23.32489586,128,false,sigmoid,0,1,,,0,0,0,0.984929512907,0.0150704870926,83.317170,2564.453376
97,88,12.416000,19.68871140,128,false,sigmoid,0,1,,,0,0,0,0.985671427048,0.0143285729524,84.067518,2564.453376
98,89,12.544000,20.94066286,128,false,sigmoid,0,1,,,0,0,0,0.985740967597,0.0142590324028,84.815217,2564.453376
99,90,12.672000,21.50084877,128,false,sigmoid,0,1,,,0,0,0,0.985475218955,0.0145247810446,85.558559,2564.453376
100,91,12.800000,19.70901084,128,false,sigmoid,0,1,,,0,0,0,0.986317847033,0.0136821529671,86.297561,2564.453376
101,92,12.928000,21.72323942,128,false,sigmoid,0,1,,,0,0,0,0.985545793207,0.0144542067929,87.059277,2564.453376
102,93,13.056000,21.81906509,128,false,sigmoid,0,1,,,0,0,0,0.985148359482,0.0148516405182,87.807006,2564.453376
103,94,13.184000,22.06326342,128,false,sigmoid,0,1,,,0,0,0,0.984901161003,0.0150988389972,88.551296,2564.453376
104,95,13.312000,20.47919035,128,false,sigmoid,0,1,,,0,0,0,0.985396263629,0.0146037363714,89.294672,2564.453376
105,96,13.440000,20.62091339,128,false,sigmoid,0,1,,,0,0,0,0.98594251395,0.0140574860497,90.051116,2564.453376
106,97,13.568000,17.93434441,128,false,sigmoid,0,1,,,0,0,0,0.986882104283,0.0131178957175,90.928692,2564.453376
107,98,13.696000,18.66157579,128,false,sigmoid,0,1,,,0,0,0,0.986379849577,0.0136201504232,91.671884,2564.453376
108,99,13.824000,20.56866956,128,false,sigmoid,0,1,,,0,0,0,0.985375640091,0.0146243599088,92.424845,2564.453376
