attempted_iteration,successful_optimizer_steps,processed_nimg,processed_kimg,loss,grad_scale,step_skipped,schedule,stage,next_loop_cur_tick,loss_ema,loss_reference,correction,signal_updates,adaptive_active,r_over_t_mean,gap_mean,elapsed_sec,peak_vram_gb
128,119,16384,16.384000,25.54246163,128,0,sigmoid,0,2,,,0,0,0,0.985938287727,0.0140617122734,113.466992,6.195546
129,120,16512,16.512000,28.55828071,128,0,sigmoid,0,2,,,0,0,0,0.985108195351,0.0148918046487,114.202164,6.195546
130,121,16640,16.640000,25.15948033,128,0,sigmoid,0,2,,,0,0,0,0.986100688498,0.0138993115016,114.928483,6.195546
131,122,16768,16.768000,28.05103970,128,0,sigmoid,0,2,,,0,0,0,0.985309774022,0.0146902259784,115.652355,6.195546
132,123,16896,16.896000,27.46904302,128,0,sigmoid,0,2,,,0,0,0,0.985069129914,0.0149308700857,116.375337,6.195546
133,124,17024,17.024000,28.92584825,128,0,sigmoid,0,2,,,0,0,0,0.984782394382,0.0152176056182,117.107899,6.195546
134,125,17152,17.152000,26.15982318,128,0,sigmoid,0,2,,,0,0,0,0.985625582903,0.0143744170974,117.828744,6.195546
135,126,17280,17.280000,25.25748396,128,0,sigmoid,0,2,,,0,0,0,0.985928909818,0.0140710901825,118.548086,6.195546
136,127,17408,17.408000,26.40231872,128,0,sigmoid,0,2,,,0,0,0,0.985685323783,0.0143146762174,119.270865,6.195546
137,128,17536,17.536000,23.81001925,128,0,sigmoid,0,2,,,0,0,0,0.986457861945,0.0135421380545,119.994761,6.195546
138,129,17664,17.664000,26.14976001,128,0,sigmoid,0,2,,,0,0,0,0.985574938739,0.0144250612608,120.713557,6.195546
139,130,17792,17.792000,27.09426713,128,0,sigmoid,0,2,,,0,0,0,0.985060260493,0.0149397395069,121.442891,6.195546
140,131,17920,17.920000,28.65427661,128,0,sigmoid,0,2,,,0,0,0,0.984829846503,0.0151701534967,122.161814,6.195546
141,132,18048,18.048000,30.79524374,128,0,sigmoid,0,2,,,0,0,0,0.984193810153,0.0158061898466,122.882591,6.195546
142,133,18176,18.176000,24.91335630,128,0,sigmoid,0,2,,,0,0,0,0.985895132709,0.014104867291,123.607897,6.195546
143,134,18304,18.304000,23.87504840,128,0,sigmoid,0,2,,,0,0,0,0.98598470338,0.01401529662,124.328434,6.195546
144,135,18432,18.432000,27.27325320,128,0,sigmoid,0,2,,,0,0,0,0.985054276053,0.0149457239475,125.047845,6.195546
145,136,18560,18.560000,26.01137757,128,0,sigmoid,0,2,,,0,0,0,0.985384436708,0.0146155632923,125.770182,6.195546
146,137,18688,18.688000,25.75163078,128,0,sigmoid,0,2,,,0,0,0,0.985909523964,0.0140904760363,126.495412,6.195546
147,138,18816,18.816000,28.67984867,128,0,sigmoid,0,2,,,0,0,0,0.984703791637,0.0152962083634,127.230738,6.195546
